Name,quant_12,quant_11,quant_2,quant_3,quant_4,quant_10,quant_1
Pmin_ref_seq_748,3.718272,3.963721,0.0,2.08403,1.683577,0.0,0.0
Pmin_ref_seq_749,0.0,1.80437,12.308147,1.772997,1.52819,3.363183,16.364499
Pmin_ref_seq_750,12.724335,0.0,0.0,10.909197,16.919283,0.0,0.0
Pmin_ref_seq_751,3.317746,10.851432,0.0,1.000337,3.079512,0.0,0.0
Pmin_ref_seq_752,3.562565,0.93862,0.0,0.672756,2.815073,0.0,0.0
Pmin_ref_seq_753,2.733037,3.822551,3.016776,4.653994,3.42074,2.828535,2.855437
Pmin_ref_seq_754,8.384187,0.0,0.0,4.103814,3.738748,11.209457,4.000826
Pmin_ref_seq_755,45.490514,10.635943,0.0,7.72541,36.339184,0.0,0.0
Pmin_ref_seq_756,3.667828,0.264068,6.283655,1.295334,2.010198,1.929753,2.310767
Pmin_ref_seq_757,6.176716,9.258598,4.102546,13.448196,6.97859,10.487319,6.848855
Pmin_ref_seq_758,3.273221,1.891112,0.0,1.69393,2.168975,0.0,0.0
Pmin_ref_seq_759,0.490479,0.417846,1.07796,4.501182,1.498554,2.372958,0.156536
Pmin_ref_seq_760,13.569013,9.032779,3.003658,16.138,14.084081,22.728579,2.947137
Pmin_ref_seq_761,0.146769,0.197313,0.0,3.157688,4.067036,0.0,0.0
Pmin_ref_seq_762,0.337474,0.509902,2.042732,5.148488,1.839359,5.800127,4.830315
Pmin_ref_seq_763,32.418248,7.048979,0.0,12.157516,4.609452,0.0,0.0
Pmin_ref_seq_764,14.378655,6.59356,0.0,10.939078,35.169358,0.0,0.0
Pmin_ref_seq_765,0.0,0.0,0.0,5.542776,4.149489,3.223435,0.0
Pmin_ref_seq_766,0.497574,3.23319,0.555447,2.862522,1.242545,1.37549,0.249314
Pmin_ref_seq_767,0.492447,1.920242,0.0,6.569762,3.317467,0.0,0.0
Pmin_ref_seq_768,0.055204,58.91992,53.474578,0.247278,0.096179,0.087062,78.340728
Pmin_ref_seq_769,8.040275,12.884405,0.0,4.500356,7.534155,0.0,0.0
Pmin_ref_seq_770,9.149487,15.253588,0.0,17.994244,4.807161,27.945173,0.0
Pmin_ref_seq_771,4.233651,7.938558,12.024601,7.65126,5.038373,11.29312,10.759303
Pmin_ref_seq_772,0.092373,0.0,0.0,8.819297,20.646157,0.0,0.0
Pmin_ref_seq_773,3.631794,0.56033,0.0,1.487074,0.907118,0.0,0.0
Pmin_ref_seq_774,0.0,0.0,0.0,0.211063,0.392148,4.03871,0.0
Pmin_ref_seq_775,1.378579,2.919047,1.608999,5.756202,6.664623,9.144979,0.700096
Pmin_ref_seq_776,0.485932,0.054827,11.937261,1.304948,0.317607,0.67706,0.471308
Pmin_ref_seq_777,20.489514,19.761157,0.0,13.604068,37.423838,0.0,0.0
Pmin_ref_seq_778,15.623455,15.248316,0.0,0.0,15.681229,0.0,0.0
Pmin_ref_seq_779,0.280691,0.513796,10.093844,2.12299,1.434273,1.706663,75.406678
Pmin_ref_seq_780,0.0,461.186848,0.0,18.064203,368.424347,0.0,0.0
Pmin_ref_seq_781,1.144097,7.404715,43.854022,1.617916,0.574093,1.901102,0.0
Pmin_ref_seq_782,0.0,4.126701,0.0,7.656221,0.743614,0.0,0.0
Pmin_ref_seq_783,0.799354,0.433853,0.274897,2.008404,0.447626,4.818566,0.451694
Pmin_ref_seq_784,0.0,0.284903,5.534029,47.191361,0.0,0.0,0.0
Pmin_ref_seq_785,3.615619,2.215114,0.0,2.795465,4.102514,0.0,0.0
Pmin_ref_seq_786,1.465499,5.017673,0.0,0.759398,2.182759,0.0,0.0
Pmin_ref_seq_787,5.507636,3.890355,0.0,2.565271,3.88698,0.0,0.0
Pmin_ref_seq_788,3545.833107,1376.713188,0.0,1283.191784,1641.643758,0.0,0.0
Pmin_ref_seq_789,3.129947,1.879182,0.0,1.517549,1.031818,3.637896,0.703548
Pmin_ref_seq_790,34.29102,8.085294,0.0,20.042828,25.942598,0.0,0.0
Pmin_ref_seq_791,1.834,2.098942,0.494427,2.133179,1.513435,4.162532,0.585034
Pmin_ref_seq_792,1.033824,1.525872,0.363103,3.077515,0.45818,2.393956,0.0
Pmin_ref_seq_793,1.153395,1.590244,0.584773,2.751511,1.455266,2.055344,1.001437
Pmin_ref_seq_794,9.505915,5.263682,0.0,6.432381,9.769175,0.0,0.0
Pmin_ref_seq_795,2.092393,1.230775,1.81339,11.056054,4.728975,3.689792,0.247969
Pmin_ref_seq_796,0.178893,0.449322,4.628553,0.470348,0.0,0.11786,0.554591
Pmin_ref_seq_797,0.0,0.0,0.0,0.0,0.0,0.0,5.238696
Pmin_ref_seq_798,2.005991,0.559426,0.0,0.0,2.520147,0.0,0.0
Pmin_ref_seq_799,354.997752,0.0,498.455759,0.0,0.0,190.875902,219.433609
Pmin_ref_seq_800,0.0,0.0,3.334088,1.112771,0.505649,0.488313,2.363623
Pmin_ref_seq_801,15.288012,8.24116,0.0,23.727328,8.519352,0.0,0.0
Pmin_ref_seq_802,22.077866,0.0,0.0,0.0,0.0,0.0,0.0
Pmin_ref_seq_803,493.087337,285.113944,297.338104,448.418074,354.050008,611.542169,303.525097
Pmin_ref_seq_804,1.562651,2.910372,3.37358,4.886812,1.562178,5.799645,2.698059
Pmin_ref_seq_805,4.560647,0.0,0.0,0.0,0.998804,0.0,0.0
Pmin_ref_seq_806,1.681796,3.359114,1.897174,3.102144,1.404813,3.127737,0.940311
Pmin_ref_seq_807,16.172352,2.13972,0.0,0.523508,0.607828,0.0,0.0
Pmin_ref_seq_808,0.0,1.491333,3.67478,0.080992,1.504958,2.43276,1.016723
Pmin_ref_seq_809,0.03838,0.033031,0.191786,0.100053,0.0,0.0,2.251975
Pmin_ref_seq_810,6.253634,6.676515,1.537728,5.503405,6.271162,14.320563,4.357578
Pmin_ref_seq_811,1.820244,1.686292,4.237192,2.33821,1.424084,1.908139,3.068509
Pmin_ref_seq_812,7.483673,10.494404,8.255061,14.831714,6.292628,19.380677,9.491056
Pmin_ref_seq_813,6.028297,1.394976,0.0,0.664479,1.278003,3.781887,0.0
Pmin_ref_seq_814,0.749695,0.491403,0.0,0.935437,0.315485,5.193632,0.0
Pmin_ref_seq_815,12.157729,6.388721,0.0,8.811541,4.531482,4.839267,3.42779
Pmin_ref_seq_816,2.53802,0.845223,0.0,1.081432,1.617454,0.0,0.0
Pmin_ref_seq_817,7.510791,5.69989,3.403127,7.357998,5.015422,11.441393,0.0
Pmin_ref_seq_818,2.592662,2.260645,0.0,2.239031,2.96069,0.0,0.0
Pmin_ref_seq_819,8.428396,6.194181,0.0,3.760123,8.432505,0.0,0.0
Pmin_ref_seq_820,45.554304,1.055342,0.0,45.344196,57.678417,0.0,0.0
Pmin_ref_seq_821,4.84747,12.780903,0.0,0.193573,0.377883,0.0,0.0
Pmin_ref_seq_822,3.138966,3.951235,0.0,1.208166,3.926356,0.0,0.0
Pmin_ref_seq_823,2.085282,1.1211,0.0,2.079595,2.045719,0.0,0.0
Pmin_ref_seq_824,2.636434,0.62243,0.544841,1.990136,1.105591,6.462235,2.769003
Pmin_ref_seq_825,4.640645,4.532451,0.0,3.295247,4.32698,0.0,0.0
Pmin_ref_seq_826,0.965352,1.234953,2.091263,1.686577,1.087397,2.594935,0.746354
Pmin_ref_seq_827,3.347451,2.022813,0.0,0.905508,1.971947,0.0,0.0
Pmin_ref_seq_828,3.351508,2.080988,0.0,1.16441,2.832764,0.0,0.0
Pmin_ref_seq_829,4.015881,2.677366,0.0,3.804894,4.211632,0.0,0.0
Pmin_ref_seq_830,0.461299,0.377154,0.902843,3.909407,2.477829,4.329343,0.235403
Pmin_ref_seq_831,0.479181,3.034552,0.983616,2.643875,1.193353,0.0,1.126844
Pmin_ref_seq_832,1.768697,0.0,2.744386,2.303782,0.0,1.240554,2.66526
Pmin_ref_seq_833,1.508611,0.31866,0.0,2.490041,2.697899,0.0,0.0
Pmin_ref_seq_834,14.87984,76.840344,84.126354,74.283552,50.060774,88.839353,96.454478
Pmin_ref_seq_835,119.246772,70.762422,410.729953,73.169606,69.373654,227.735196,358.343502
Pmin_ref_seq_836,6.126725,1.699406,0.0,9.761305,3.499922,0.051011,0.0
Pmin_ref_seq_837,1.415561,3.81576,6.720274,1.921532,1.62822,2.533152,17.389868
Pmin_ref_seq_838,11.26256,12.504963,0.32954,22.910787,23.624078,25.8493,0.0
Pmin_ref_seq_839,1.341415,1.254879,0.574357,2.756887,2.304658,0.583019,2.789083
Pmin_ref_seq_840,10.538064,3.432518,0.435156,0.44371,2.177653,7.944342,0.138411
Pmin_ref_seq_841,2.290205,0.632886,0.0,0.93112,2.105858,0.0,0.0
Pmin_ref_seq_842,3.006299,2.817729,0.0,1.384381,2.054599,0.0,0.0
Pmin_ref_seq_843,2.636096,1.499429,0.0,1.525182,1.786082,0.0,0.0
Pmin_ref_seq_844,16.593665,13.961778,0.0,9.150086,7.6188,0.0,0.0
Pmin_ref_seq_845,4.421894,0.936157,0.0,1.59937,0.548216,0.0,0.0
Pmin_ref_seq_846,2.046188,1.964726,0.0,1.603795,1.968881,0.0,0.0
Pmin_ref_seq_847,0.0,5.617765,0.0,2.521978,1.537711,0.0,0.0
Pmin_ref_seq_848,0.583044,0.439103,13.958901,1.000142,0.213005,0.342828,21.268365
Pmin_ref_seq_849,0.30587,0.147576,5.029363,2.430612,1.221449,4.421243,1.997206
Pmin_ref_seq_850,0.408235,0.894649,0.309701,4.767537,2.185128,0.604991,0.76982
Pmin_ref_seq_851,6.338956,0.4535,0.0,3.982267,13.883446,0.0,0.0
Pmin_ref_seq_852,14.054845,5.019955,0.0,8.537963,20.622414,0.0,0.0
Pmin_ref_seq_853,0.0,1.514009,0.0,4.393103,11.109186,0.0,0.0
Pmin_ref_seq_854,162.506379,218.094457,1410.084566,253.663435,227.787644,380.214287,2410.633105
Pmin_ref_seq_855,0.0,0.0,0.0,0.0,0.64922,6.252219,0.0
Pmin_ref_seq_856,0.0,0.0,0.0,0.0,14.661125,0.0,0.0
Pmin_ref_seq_857,1.810042,0.0,2.008396,0.0,0.739359,2.08142,2.209807
Pmin_ref_seq_858,0.0,3.506842,0.0,0.642391,1.512639,0.0,0.0
Pmin_ref_seq_859,0.719785,5.313892,5.657052,5.170591,2.521778,4.317583,5.920385
Pmin_ref_seq_860,7.910179,6.922102,0.0,7.380939,10.030083,0.0,0.0
Pmin_ref_seq_861,0.606213,1.617411,0.207241,5.455969,1.369311,1.231673,1.113791
Pmin_ref_seq_862,2.879453,2.319735,4.088315,0.324505,1.130711,9.863144,0.15932
Pmin_ref_seq_863,6.947257,6.217055,0.0,4.806659,7.500223,0.0,0.0
Pmin_ref_seq_864,12.876309,18.834666,33.523436,11.414032,8.219148,31.870405,42.896823
Pmin_ref_seq_865,2.237795,0.884356,1.609214,3.269779,2.867976,4.523825,1.175495
Pmin_ref_seq_866,1.520417,2.741771,0.0,1.578028,1.788867,0.0,0.0
Pmin_ref_seq_867,2.178005,3.177763,0.0,4.24543,6.030456,0.0,0.129477
Pmin_ref_seq_868,72.567761,0.0,0.0,0.0,0.0,0.0,0.0
Pmin_ref_seq_869,0.840045,3.400165,0.0,2.878707,1.797335,0.0,0.0
Pmin_ref_seq_870,0.430556,3.19017,0.042518,1.482539,1.301367,3.93598,0.227855
Pmin_ref_seq_871,3.54179,1.114355,0.0,1.944077,0.678897,0.0,0.0
Pmin_ref_seq_872,31.488591,10.291547,34.095697,22.494409,7.762411,50.451498,29.280569
Pmin_ref_seq_873,293.59184,164.52084,0.0,178.110842,334.901131,0.0,0.0
Pmin_ref_seq_874,1.805317,1.247931,0.659757,3.093605,0.881557,2.378382,1.526616
Pmin_ref_seq_875,1172.097891,3688.157357,0.0,3246.550357,5705.238337,0.054886,0.0
Pmin_ref_seq_876,12.259577,12.560686,21.869562,32.86111,13.749253,19.927523,20.24114
Pmin_ref_seq_877,3.762727,4.439677,0.664185,1.646265,1.755842,9.199555,0.99106
Pmin_ref_seq_878,2.771386,1.578551,0.0,3.647379,3.573591,0.0,0.0
Pmin_ref_seq_879,2.157644,3.852882,0.0,1.589812,6.476622,0.0,0.0
Pmin_ref_seq_880,3.432565,0.0,0.0,1.76492,24.017037,0.0,0.0
Pmin_ref_seq_881,0.597323,2.017488,8.083363,2.34321,1.261505,3.012307,3.040782
Pmin_ref_seq_882,5.511581,0.041716,0.0,22.982464,9.652193,0.035694,0.0
Pmin_ref_seq_883,13.387061,10.96087,0.0,9.603595,11.489512,0.0,0.0
Pmin_ref_seq_884,9.399104,6.255026,0.0,4.435345,8.801928,0.0,0.0
Pmin_ref_seq_885,301.816371,182.271532,72.082708,197.757616,170.61779,386.577097,105.50911
Pmin_ref_seq_886,11.099204,400.852458,263.89587,136.308242,132.727362,6.051037,12.574716
Pmin_ref_seq_887,11.947692,7.242471,0.0,2.706751,5.505766,0.0,0.0
Pmin_ref_seq_888,4.33744,1.071472,0.0,0.06574,0.029484,0.0,0.0
Pmin_ref_seq_889,1.074877,0.209769,2.111517,2.109304,0.642717,2.146516,3.233075
Pmin_ref_seq_890,41.514781,1.87043,0.0,17.519074,17.933168,0.0,0.0
Pmin_ref_seq_891,0.932322,0.422512,1.403565,1.818494,0.328489,0.578645,2.290063
Pmin_ref_seq_892,2.381296,1.014806,0.0,1.150376,3.867811,0.0,0.0
Pmin_ref_seq_893,0.0,0.0,0.0,0.0,0.0,4.290346,0.0
Pmin_ref_seq_894,1.421672,2.427372,3.028744,2.02175,0.991017,12.855654,2.990721
Pmin_ref_seq_895,23.56143,27.295798,48.680962,37.0459,14.570765,51.317775,0.0
Pmin_ref_seq_896,0.526463,2.175422,0.0,1.936366,1.347736,0.0,0.0
Pmin_ref_seq_897,6.491429,6.890155,0.0,28.984422,16.2453,0.0,0.0
Pmin_ref_seq_898,16.920319,12.729136,0.0,7.530659,18.889167,0.0,0.0
Pmin_ref_seq_899,4.9069,2.066281,0.428111,2.124219,0.587305,1.834018,0.879573
Pmin_ref_seq_900,0.0,0.0,103.682923,0.0,0.0,0.518974,0.50734
Pmin_ref_seq_901,0.0,2.958927,1.294936,3.650795,1.064233,1.786877,1.248345
Pmin_ref_seq_902,17.806683,6.076544,0.0,7.150318,12.884473,0.0,0.0
Pmin_ref_seq_903,0.376667,3.406002,0.887577,2.765813,0.855007,0.827435,0.967848
Pmin_ref_seq_904,0.0,0.0,0.0,0.478806,4.734316,0.0,0.0
Pmin_ref_seq_905,3.177593,2.733384,0.762564,0.540882,1.373064,6.203867,0.78364
Pmin_ref_seq_906,1.915861,5.487726,0.0,4.878986,5.732281,0.0,0.0
Pmin_ref_seq_907,16.276733,0.042618,0.0,0.69009,3.644345,0.0,0.0
Pmin_ref_seq_908,1.635742,1.788907,1.460998,1.708827,1.300564,3.70359,0.274221
Pmin_ref_seq_909,7.238803,16.160885,1.640304,19.59836,11.828821,16.036241,3.785489
Pmin_ref_seq_910,1.458599,2.343101,0.0,4.218103,5.768678,12.08213,0.479191
Pmin_ref_seq_911,0.934684,4.199607,0.0,0.40481,2.455405,0.0,0.0
Pmin_ref_seq_912,1.690941,1.29757,0.0,1.334428,3.120905,0.0,0.0
Pmin_ref_seq_913,0.0,0.492794,43.809488,0.536285,0.013083,0.144575,5.196402
Pmin_ref_seq_914,0.0,0.0,0.790299,0.216807,0.0,4.637692,0.0
Pmin_ref_seq_915,1.221747,0.962703,0.0,0.890039,6.572455,0.0,0.0
Pmin_ref_seq_916,0.959225,2.123268,5.022886,2.671306,0.848076,4.166032,2.451373
Pmin_ref_seq_917,1.837242,1.996234,0.484917,2.103069,2.446913,3.360431,0.0
Pmin_ref_seq_918,4.088638,0.264418,0.0,0.676812,2.403977,0.0,0.0
Pmin_ref_seq_919,2.784143,2.18453,0.0,1.957463,2.446908,0.0,0.0
Pmin_ref_seq_920,1.946266,0.9656,0.0,0.741683,2.27376,0.0,0.0
Pmin_ref_seq_921,0.39618,0.518566,2.159264,2.44811,0.919631,5.914134,2.301605
Pmin_ref_seq_922,2.869346,7.561523,0.0,1.562501,2.241812,0.0,0.0
Pmin_ref_seq_923,0.0,0.0,1.781601,0.78584,0.672309,0.0,2.476431
Pmin_ref_seq_924,0.0,0.0,3.376225,0.0,0.0,0.0,5.206455
Pmin_ref_seq_925,5.335632,3.056684,0.0,8.460442,4.15034,9.193453,0.0
Pmin_ref_seq_926,11.50373,10.950766,4.643803,13.741849,8.477219,24.51777,5.740498
Pmin_ref_seq_927,4.670176,10.713649,4.38001,1.614179,2.085271,8.692003,2.349932
Pmin_ref_seq_928,3.773633,2.184913,0.0,2.210338,4.249063,0.0,0.0
Pmin_ref_seq_929,4.557206,10.039589,1.66949,4.246205,3.618309,7.761787,1.934472
Pmin_ref_seq_930,0.56544,3.255304,4.791324,0.0,1.131496,7.299057,3.252101
Pmin_ref_seq_931,0.0,0.0,34.574024,0.125114,0.0,0.0,2.543027
Pmin_ref_seq_932,0.883943,2.951723,0.0,2.906246,1.878332,0.0,0.0
Pmin_ref_seq_933,2.05483,0.478285,4.506359,0.750479,0.678636,0.373427,1.462663
Pmin_ref_seq_934,3.632412,2.559331,0.0,1.897433,3.234749,0.0,0.0
Pmin_ref_seq_935,3.601226,7.055721,4.42368,7.845504,3.117157,7.089489,4.116634
Pmin_ref_seq_936,0.0,0.0,22.633056,0.04344,0.0,0.39988,48.136179
Pmin_ref_seq_937,6.810833,4.577413,10.573383,4.126864,4.937503,12.204962,3.502468
Pmin_ref_seq_938,2.268543,1.269987,0.0,1.687054,3.187503,0.0,0.0
Pmin_ref_seq_939,2.294759,61.553085,0.0,0.693294,2.78866,0.0,0.0
Pmin_ref_seq_940,1.061547,2.809763,0.0,0.745826,3.408812,0.0,0.0
Pmin_ref_seq_941,21.254868,0.0,0.0,0.656263,1.231236,0.0,0.0
Pmin_ref_seq_942,0.0,5.607181,0.0,1.649032,0.0,0.0,0.0
Pmin_ref_seq_943,3.381877,3.229921,1.424139,3.541172,2.238931,1.769185,2.416619
Pmin_ref_seq_944,5.953534,0.659188,0.0,1.035784,1.547242,8.681913,0.962306
Pmin_ref_seq_945,3.25483,3.991568,0.0,10.25045,7.725812,0.0,0.0
Pmin_ref_seq_946,6.344128,6.877608,3.943998,5.944956,3.767028,11.597339,3.007192
Pmin_ref_seq_947,3.605452,0.0,0.0,0.0,2.128058,0.0,0.0
Pmin_ref_seq_948,6.157265,9.737766,6.788502,14.569283,11.805949,17.681552,5.655713
Pmin_ref_seq_949,160.014212,2.617519,0.0,11.823646,5.535478,0.0,0.0
Pmin_ref_seq_950,89.537785,257.153425,12.392312,25.111565,34.497524,89.858519,121.599782
Pmin_ref_seq_951,0.981475,1.767985,0.0,2.20072,3.61087,0.0,0.0
Pmin_ref_seq_952,3.431234,1.676062,9.418382,13.675531,6.133174,15.229481,13.856472
Pmin_ref_seq_953,15.63297,3.144451,0.0,12.232127,28.253764,0.0,0.0
Pmin_ref_seq_954,1.522506,2.280792,1.077574,4.439763,1.974919,4.565769,2.009205
Pmin_ref_seq_955,0.0,0.0,3.345451,0.0,0.0,1.361164,3.132595
Pmin_ref_seq_956,1.582073,5.506519,34.610442,6.047285,1.008943,5.828867,17.249887
Pmin_ref_seq_957,4.353757,0.61605,0.215359,0.205893,0.734508,3.398196,0.0
Pmin_ref_seq_958,0.388849,0.0,0.0,0.0,7.042719,0.0,0.0
Pmin_ref_seq_959,3.858903,1.289496,0.0,2.269426,1.212368,2.259449,0.0
Pmin_ref_seq_960,108.293194,56.349039,0.0,42.160596,106.786344,0.0,0.0
Pmin_ref_seq_961,4.877033,2.712097,0.0,3.970275,2.951898,0.0,0.0
Pmin_ref_seq_962,2.254637,1.637106,0.0,5.337353,5.76181,0.0,0.0
Pmin_ref_seq_963,2.641455,0.847007,0.0,0.632992,2.09496,0.0,0.0
Pmin_ref_seq_964,1.229424,2.040582,0.0,2.527718,3.218449,0.0,0.0
Pmin_ref_seq_965,1.818638,0.335388,2.514754,0.355972,0.922489,6.833355,0.804548
Pmin_ref_seq_966,1.317516,1.613506,11.386926,3.430774,1.599241,5.645674,4.357948
Pmin_ref_seq_967,1.988621,0.515408,0.0,1.684558,2.713189,0.0,0.0
Pmin_ref_seq_968,38.758158,33.862065,0.0,11.451904,17.136538,0.0,0.0
Pmin_ref_seq_969,1.896857,2.124612,0.0,2.012098,1.650155,0.0,0.0
Pmin_ref_seq_970,9.189015,2.999305,0.0,22.623322,11.29974,0.0,0.0
Pmin_ref_seq_971,4.516006,3.006128,0.0,2.034606,2.667651,0.0,0.0
Pmin_ref_seq_972,0.91703,4.245273,0.0,1.475511,1.159283,0.0,0.0
Pmin_ref_seq_973,1.731379,0.0,0.0,5.658976,0.0,0.0,0.0
Pmin_ref_seq_974,0.667204,1.351607,2.955116,2.75823,1.301213,2.12262,1.348232
Pmin_ref_seq_975,12.792701,0.0,0.0,3.431898,1.221182,0.0,0.0
Pmin_ref_seq_976,31.294386,21.320185,6.290289,22.725788,14.659534,55.361202,11.974432
Pmin_ref_seq_977,3.66551,1.148821,0.0,7.265167,0.975726,2.065049,0.110983
Pmin_ref_seq_978,11.060075,11.437263,0.0,7.221496,16.393445,0.0,0.0
Pmin_ref_seq_979,4.309803,0.0,0.0,6.078933,14.146714,0.0,0.0
Pmin_ref_seq_980,0.0,0.0,19.882274,3.175088,0.0,2.848449,8.496188
Pmin_ref_seq_981,4.046076,2.903798,0.0,1.848361,2.497469,0.0,0.0
Pmin_ref_seq_982,260.595864,122.203907,0.0,100.372573,213.498556,0.0,0.0
Pmin_ref_seq_983,1.321009,2.373277,1.659476,1.252579,1.281094,3.059142,0.656615
Pmin_ref_seq_984,4.03905,2.846514,1.707731,5.034823,3.120584,6.470455,2.540626
Pmin_ref_seq_985,1.579893,2.461333,0.0,1.384206,4.011051,0.0,0.0
Pmin_ref_seq_986,12.042192,5.905382,0.0,5.010175,5.817172,0.099284,0.0
Pmin_ref_seq_987,6.901612,0.682889,0.0,38.659849,23.247452,0.0,0.0
Pmin_ref_seq_988,52.056254,22.408427,0.0,27.444641,41.515892,0.0,0.0
Pmin_ref_seq_989,2.390333,3.433521,3.352657,6.074093,2.239898,5.93091,2.912031
Pmin_ref_seq_990,0.0,0.0,0.0,1.565295,0.0,24.317876,0.0
Pmin_ref_seq_991,14.066869,2.927909,0.0,7.119994,34.177625,0.0,0.0
Pmin_ref_seq_992,1.541757,0.275061,0.23545,0.750823,0.842663,6.314192,0.520106
Pmin_ref_seq_993,4.700875,1.701401,0.0,2.529509,3.858631,0.0,0.0
Pmin_ref_seq_994,8.367759,11.94526,2.573159,8.864076,3.268622,3.960064,1.817456
Pmin_ref_seq_995,4.162064,6.234394,0.442652,4.79514,4.768943,6.885285,0.46618
Pmin_ref_seq_996,0.696851,0.812976,1.551906,1.589494,0.503463,2.945036,1.416493
Pmin_ref_seq_997,1.533302,1.302265,0.690778,2.42452,1.563096,5.240432,1.307776
Pmin_ref_seq_998,1.181257,0.348749,2.531488,0.910084,1.342067,12.042368,0.172588
Pmin_ref_seq_999,8.196662,6.325885,0.0,3.458318,9.923962,0.0,0.0
Pmin_ref_seq_1000,3.87325,0.384164,0.0,1.086465,1.19355,0.0,0.0
Pmin_ref_seq_1001,0.0,0.0,1.255086,5.470729,0.0,0.0,4.941503
Pmin_ref_seq_1002,0.879757,1.855853,0.0,2.924234,0.784517,4.440941,0.880988
Pmin_ref_seq_1003,2.396253,0.0,0.0,2.679968,3.828223,0.0,0.0
Pmin_ref_seq_1004,3.787257,3.888659,0.0,2.976345,3.810731,0.0,0.0
Pmin_ref_seq_1005,1.917141,3.941404,0.0,2.128457,1.298893,0.539733,2.040463
Pmin_ref_seq_1006,4.086978,12.641263,0.0,1.596075,2.80335,0.0,0.0
Pmin_ref_seq_1007,0.348122,1.037179,0.171816,4.302302,0.143764,2.492468,0.324308
Pmin_ref_seq_1008,35.879798,22.936867,0.0,18.594731,144.946589,0.0,0.0
Pmin_ref_seq_1009,0.007119,0.768567,0.0,10.446317,0.036358,0.0,0.0
Pmin_ref_seq_1010,1.311448,1.748779,0.0,3.219519,4.351113,0.0,0.0
Pmin_ref_seq_1011,22.682458,4.080408,0.0,8.106748,31.049678,0.0,0.0
Pmin_ref_seq_1012,2.917014,0.284141,4.118993,1.401991,0.276304,7.332825,0.629887
Pmin_ref_seq_1013,146.202214,169.977886,759.387339,148.073038,88.482769,317.742091,354.62092
Pmin_ref_seq_1014,18.870728,1.262146,0.0,6.126028,9.322355,0.0,0.0
Pmin_ref_seq_1015,2.471285,0.834019,0.0,1.695282,11.645536,0.0,0.0
Pmin_ref_seq_1016,2.687076,2.371434,1.089538,4.71678,1.594819,4.471677,0.907333
Pmin_ref_seq_1017,4.326953,9.303029,1.650261,15.08757,7.892998,22.591023,3.130172
Pmin_ref_seq_1018,28.373303,2.537533,0.0,3.176565,21.562971,0.0,0.0
Pmin_ref_seq_1019,5.378171,0.509657,2.092067,5.663295,3.527287,9.085077,3.843422
Pmin_ref_seq_1020,0.266749,0.23223,2.404477,2.587198,1.677335,2.041845,1.087543
Pmin_ref_seq_1021,0.0,0.0,0.0,6.42628,0.484195,0.0,0.0
Pmin_ref_seq_1022,41.342038,24.432348,0.115317,29.819915,19.755898,56.036632,0.210819
Pmin_ref_seq_1023,0.129869,0.0,6.420974,0.137852,0.712641,0.499542,0.489214
Pmin_ref_seq_1024,0.995206,0.407975,3.610207,0.568028,1.195385,0.37068,7.009563
Pmin_ref_seq_1025,1.342192,6.030277,2.078679,5.927093,2.827682,15.68246,1.746773
Pmin_ref_seq_1026,0.770051,5.304352,0.0,2.027304,2.335552,5.373479,2.070501
Pmin_ref_seq_1027,4.297716,2.907868,0.865818,3.857679,1.848612,4.190188,0.86618
Pmin_ref_seq_1028,1.255829,7.174727,0.0,12.551713,11.047469,9.892887,0.593715
Pmin_ref_seq_1029,0.992657,1.417504,0.71427,3.594299,0.675557,1.141385,0.167869
Pmin_ref_seq_1030,12.844584,12.596277,4.958182,11.194991,8.305238,10.596107,9.309256
Pmin_ref_seq_1031,6.040267,4.725085,0.0,3.006169,4.427874,0.0,0.0
Pmin_ref_seq_1032,5.387465,4.837841,0.0,3.045729,4.265032,0.04985,0.0
Pmin_ref_seq_1033,2.35418,0.934962,1.682446,2.659139,2.155758,8.092589,1.026431
Pmin_ref_seq_1034,1.52507,3.698651,1.02868,1.102547,1.293646,1.689261,1.368798
Pmin_ref_seq_1035,1.402418,2.889021,1.86918,3.803179,1.916947,2.94989,2.607121
Pmin_ref_seq_1036,1.518307,0.0,4.016965,1.199621,1.273431,3.124014,0.644762
Pmin_ref_seq_1037,217.162741,78.522589,0.0,254.52183,1596.069528,0.0,0.0
Pmin_ref_seq_1038,4.872969,5.038054,0.506019,3.458982,1.607159,8.126728,0.310197
Pmin_ref_seq_1039,2.065768,1.216249,0.0,1.08183,3.139436,0.0,0.0
Pmin_ref_seq_1040,3.628262,1.359537,0.0,4.179978,4.437332,0.0,0.0
Pmin_ref_seq_1041,3.582458,5.697249,0.0,2.166693,2.540374,0.0,0.0
Pmin_ref_seq_1042,5450.278329,1408.815808,0.0,1323.112607,2044.845122,0.0,0.0
Pmin_ref_seq_1043,2.205397,2.384918,0.413224,1.292692,2.713874,3.972796,1.291329
Pmin_ref_seq_1044,127.145747,217.131625,0.0,87.076893,211.165744,0.0,0.0
Pmin_ref_seq_1045,47.649133,0.151635,0.0,33.760801,143.100268,0.0,0.0
Pmin_ref_seq_1046,2.539076,3.179764,1.62443,3.803618,2.736395,4.538683,2.14478
Pmin_ref_seq_1047,6.820892,7.411501,0.0,2.967773,5.758625,0.0,0.0
Pmin_ref_seq_1048,14.137287,10.793949,0.0,12.559476,13.5978,0.0,0.0
