Name,healthy_fem,infected_fem,healthy_male,infected_male
Pmin_ref_seq_5849,1.329391,21.165011,16.51803,16.081052
Pmin_ref_seq_5850,3.251113,2.8114245,11.083336,2.3418095
Pmin_ref_seq_5851,0.0,2.132891,3.6792575,1.319198
Pmin_ref_seq_5852,2.949439,8.308669,6.110310500000001,6.1960755
Pmin_ref_seq_5853,1.645713,4.3090405,2.3999995,2.8949075
Pmin_ref_seq_5854,45.430266,0.0515045,39.712476,0.0
Pmin_ref_seq_5855,3.256454,1.4036525,7.613004500000001,2.88865
Pmin_ref_seq_5856,7.16515,1.4024675,0.0,4.8735995
Pmin_ref_seq_5857,2.13511,1.4770664999999998,1.9466170000000005,0.1996755
Pmin_ref_seq_5858,4.482895,0.0,0.632622,1.5496465
Pmin_ref_seq_5859,11.867819,0.5477145,2.1015735,0.267871
Pmin_ref_seq_5860,1.243601,3.173966,1.6428445,2.7428575
Pmin_ref_seq_5861,1.443075,2.182307,2.0404795,0.669415
Pmin_ref_seq_5862,281.787272,124.7797995,99.539322,80.555052
Pmin_ref_seq_5863,3.024754,1.221074,3.0169955,3.617471
Pmin_ref_seq_5864,7.139996,2.0124895,8.6955425,3.2581265000000004
Pmin_ref_seq_5865,18.994961,24.689348,26.477513,31.7917435
Pmin_ref_seq_5866,0.469388,0.923066,2.7073975,1.555494
Pmin_ref_seq_5867,0.561646,2.780906,3.673856,2.4170845
Pmin_ref_seq_5868,22.812221,9.940277,21.1375595,14.0684865
Pmin_ref_seq_5869,5.261061,2.342336,11.1410955,6.3089975
Pmin_ref_seq_5870,80.621419,44.7486165,43.418301,33.8442025
Pmin_ref_seq_5871,0.0,14.929035,7.032983499999999,3.319876
Pmin_ref_seq_5872,0.68816,2.026081,1.156277,1.0022715
Pmin_ref_seq_5873,18.337213,37.83076749999999,31.1222065,34.8074995
Pmin_ref_seq_5874,14.035701,4.8383285,27.6499175,3.7065495
Pmin_ref_seq_5875,2887.384211,610.9855955,2610.37723,540.5170915
Pmin_ref_seq_5876,612.818879,431.26479,658.437965,416.60341
Pmin_ref_seq_5877,1.707052,2.2778595,2.88962,1.956671
Pmin_ref_seq_5878,3.927828,40.8602185,38.1948475,40.8550435
Pmin_ref_seq_5879,2.714004,2.074961,2.9111035000000003,0.6774675
Pmin_ref_seq_5880,12.57969,4.8639660000000005,9.248998,1.327395
Pmin_ref_seq_5881,0.0,2.3135685,2.426667,3.1788125000000003
Pmin_ref_seq_5882,16.506074,54.113645,28.330628500000003,43.256315
Pmin_ref_seq_5883,21.089411,29.9517585,70.368053,31.224112
Pmin_ref_seq_5884,0.348557,0.533232,3.7228845,0.6826455
Pmin_ref_seq_5885,0.924212,1.686184,2.6932275,1.0673175
Pmin_ref_seq_5886,0.0,3.3082295,0.0,9.1087695
Pmin_ref_seq_5887,0.0,0.768208,0.0,2.040568
Pmin_ref_seq_5888,0.0,10.7603995,0.0,79.4096055
Pmin_ref_seq_5889,0.276548,2.2204195,1.1702815,4.0339005
Pmin_ref_seq_5890,0.0,2.4396445,0.0,1.901541
Pmin_ref_seq_5891,0.0,8.0202115,0.0,30.590701
Pmin_ref_seq_5892,0.0,1.700945,0.0,4.2753025
Pmin_ref_seq_5893,0.0,0.6230005000000001,0.0,2.17316
Pmin_ref_seq_5894,0.0,0.694595,0.0,2.4298845
Pmin_ref_seq_5895,4.057838,1.5809715,5.7602405,1.7977465
Pmin_ref_seq_5896,0.0,0.8472065,0.0,3.0315335
Pmin_ref_seq_5897,0.0,3.432294,0.0,0.6443425
Pmin_ref_seq_5898,1.458398,3.9926285,1.169572,4.0611685
Pmin_ref_seq_5899,0.0,2.178674,1.5766465,1.852919
Pmin_ref_seq_5900,0.0,3.193959,0.0,4.9442425
Pmin_ref_seq_5901,1.036894,1.3262969999999998,2.289136,2.4089905000000003
Pmin_ref_seq_5902,0.0,53.4559145,0.0,223.4196775
Pmin_ref_seq_5903,0.0,2.0307885,0.0,0.00768
Pmin_ref_seq_5904,0.0,2.459934,0.0,3.777443
Pmin_ref_seq_5905,0.238588,2.152058,0.16404,0.1398695
Pmin_ref_seq_5906,0.0,12.626733,0.0,33.7087425
Pmin_ref_seq_5907,0.0,2.7316075,0.0,4.939293999999999
Pmin_ref_seq_5908,0.0,1.103955,0.0,5.407237
Pmin_ref_seq_5909,2.016099,2.64903,11.142289,2.3558845
Pmin_ref_seq_5910,0.0,3.566681,0.0,3.096555
Pmin_ref_seq_5911,0.0,0.664663,7.103959,0.0
Pmin_ref_seq_5912,0.0,1.0316665,0.0,4.2164865
Pmin_ref_seq_5913,0.0,1.919747,0.0,2.1781675
Pmin_ref_seq_5914,0.0,9.9411715,0.0,14.1690835
Pmin_ref_seq_5915,0.693161,3.6460675,3.7752785,3.043803
Pmin_ref_seq_5916,0.0,2.2812655,0.0,3.0205260000000003
Pmin_ref_seq_5917,0.0,1.875709,0.0,2.1994725
Pmin_ref_seq_5918,0.0,29.329838,0.0,64.020201
Pmin_ref_seq_5919,0.0,19.3880625,0.0,14.0239
Pmin_ref_seq_5920,0.0,2.4858415,0.0,20.9543105
Pmin_ref_seq_5921,0.812602,3.0219555,0.6932205,1.188722
Pmin_ref_seq_5922,0.0,2.001084,0.0,0.31708
Pmin_ref_seq_5923,0.0,2.2641125,0.0,0.0
Pmin_ref_seq_5924,0.0,0.5160585,0.0,5.4575885
Pmin_ref_seq_5925,0.0,4.924343,0.0,3.397904
Pmin_ref_seq_5926,0.0,1.5623455000000002,0.0,2.7163065
Pmin_ref_seq_5927,0.0,4.145376,0.0,3.5104475
Pmin_ref_seq_5928,0.0,1.4308489999999998,0.0,2.1527135
Pmin_ref_seq_5929,0.0,1.415432,0.0,3.9994785
Pmin_ref_seq_5930,0.0,1.7958895,0.0,3.0857325
Pmin_ref_seq_5931,0.0,4.2688715,0.0,1.0561385
Pmin_ref_seq_5932,0.0,4.333801,0.0,0.7995625
Pmin_ref_seq_5933,0.0,0.258836,0.0,2.352843
Pmin_ref_seq_5934,0.0,1.9552245,0.0,2.8651850000000003
Pmin_ref_seq_5935,0.0,73.900589,0.0,4.597699
Pmin_ref_seq_5936,0.0,14.086847,0.0,33.858989
Pmin_ref_seq_5937,0.0,3.0277985000000003,0.0,3.549634
Pmin_ref_seq_5938,0.0,2.559159,0.0,2.9939695000000004
Pmin_ref_seq_5939,8.371735,110.811501,99.376837,100.491778
Pmin_ref_seq_5940,0.0,4.74508,0.0,3.35833
Pmin_ref_seq_5941,0.0,39.048805,0.0,27.3329825
Pmin_ref_seq_5942,0.0,0.8541185,0.0,2.6207395
Pmin_ref_seq_5943,1.529754,2.085795,1.4032175,3.755307
Pmin_ref_seq_5944,0.0,0.3858205,0.0,2.101181
Pmin_ref_seq_5945,3.869621,1.715874,4.9473395,0.667248
Pmin_ref_seq_5946,0.0,74.621916,0.0,31.693416
Pmin_ref_seq_5947,0.0,257.2860975,0.0,546.5399605
Pmin_ref_seq_5948,0.0,5.0980825,0.0,5.002603
Pmin_ref_seq_5949,0.0,6.1229265,0.0,8.1921105
Pmin_ref_seq_5950,2.770445,5.9010235,3.8924685,3.647891
Pmin_ref_seq_5951,0.0,6.525932,0.0,10.741359
Pmin_ref_seq_5952,0.0,432.7496315,0.0,625.201566
Pmin_ref_seq_5953,0.420956,3.5833935,1.9227825,1.6430625
Pmin_ref_seq_5954,6.464573,12.5672045,8.4200465,9.438725
Pmin_ref_seq_5955,2.836347,6.234311999999999,1.5276839999999998,1.2285515
Pmin_ref_seq_5956,0.0,47.922622,0.0,138.124428
Pmin_ref_seq_5957,0.0,25.670677,0.0,37.078746
Pmin_ref_seq_5958,0.0,0.5704705,0.0,2.325529
Pmin_ref_seq_5959,0.0,2.2936185,0.0,3.648874
Pmin_ref_seq_5960,2.152102,0.976768,1.5507525,2.142987
Pmin_ref_seq_5961,0.0,5.8133195,0.0,1.7414005
Pmin_ref_seq_5962,0.0,4.9339115,0.0,8.3388295
Pmin_ref_seq_5963,0.0,3.8407745,0.0,9.8719665
Pmin_ref_seq_5964,0.0,13.606125,9.884797,12.691707
Pmin_ref_seq_5965,0.0,5.6882465,0.0,15.9719735
Pmin_ref_seq_5966,0.0,2.5776765,0.0,1.7898575
Pmin_ref_seq_5967,0.252457,1.3242185000000002,0.145865,2.2210385
Pmin_ref_seq_5968,0.0,178.2568555,0.0,264.431811
Pmin_ref_seq_5969,0.0,7.01243,0.0,13.328916
Pmin_ref_seq_5970,8.4732,1.5360435,2.3329675,0.5596405
Pmin_ref_seq_5971,0.0,92.9408825,0.0,35.163739500000005
Pmin_ref_seq_5972,1.178929,1.176133,2.338932,0.5734020000000001
Pmin_ref_seq_5973,0.0,4.2275775,0.0,11.0548825
Pmin_ref_seq_5974,0.0,2.2865435,0.0,3.5858735
Pmin_ref_seq_5975,0.0,6.568054500000001,0.0,4.36702
Pmin_ref_seq_5976,0.0,27.943025,0.0,11.0404065
Pmin_ref_seq_5977,430.632997,136.9937015,352.4349425,113.8796465
Pmin_ref_seq_5978,0.0,1.2715815,0.0,2.29462
Pmin_ref_seq_5979,0.0,6.4882045,0.0,6.8793765
Pmin_ref_seq_5980,3.309498,4.335473,3.550541,5.910282
Pmin_ref_seq_5981,0.0,9.6097415,0.0,16.7979475
Pmin_ref_seq_5982,0.27825,1.5315905,2.805895,0.5164504999999999
Pmin_ref_seq_5983,0.0,1.0458619999999998,2.1146995,0.770857
Pmin_ref_seq_5984,0.0,7.6159515,0.0,1.7026845
Pmin_ref_seq_5985,1.21525,2.4789945,0.848457,1.66593
Pmin_ref_seq_5986,0.14425,4.608715,1.339908,5.7779085
Pmin_ref_seq_5987,0.0,1.2058695,0.0,3.983181
Pmin_ref_seq_5988,33.684103,67.194763,86.1817085,63.0067
Pmin_ref_seq_5989,0.0,0.1917295,0.0,2.8158285
Pmin_ref_seq_5990,0.0,23.882774,0.0,28.698835
Pmin_ref_seq_5991,2.133375,2.193848,0.5132099999999999,0.9183505
Pmin_ref_seq_5992,370.289103,565.920327,734.780558,523.658854
Pmin_ref_seq_5993,0.0,2.8836265,0.0,1.7817885000000002
Pmin_ref_seq_5994,5.480083,15.390407499999998,7.248798000000001,7.557551
Pmin_ref_seq_5995,0.361745,1.63222,2.6563065,1.213059
Pmin_ref_seq_5996,0.0,2.1186135,0.8779170000000001,1.68824
Pmin_ref_seq_5997,0.0,12.554281499999998,20.3868095,16.367523
Pmin_ref_seq_5998,0.0,4.4842575,0.0,7.541128499999999
Pmin_ref_seq_5999,0.0,2.063003,0.0,61.989242
Pmin_ref_seq_6000,27.415394,16.4485665,34.8876435,12.2015375
Pmin_ref_seq_6001,0.0,1.049338,0.0,2.761139
Pmin_ref_seq_6002,876.957719,135.8927385,280.508956,105.8019045
Pmin_ref_seq_6003,7.038491,1.7963385,1.4500845,2.2124395
Pmin_ref_seq_6004,0.0,1.366877,0.0,2.1444840000000003
Pmin_ref_seq_6005,0.0,2.710054,0.0,1.875007
Pmin_ref_seq_6006,0.0,2.872821,0.0,5.2987705
Pmin_ref_seq_6007,0.0,125.19633,0.0,0.0
Pmin_ref_seq_6008,0.0,6.698648,0.0,4.8844135
Pmin_ref_seq_6009,2.38353,10.357394,8.7143085,7.3267475
Pmin_ref_seq_6010,0.0,0.7337145,0.0,3.5367085000000005
Pmin_ref_seq_6011,72.033474,0.3318575,27.0154325,0.01787
Pmin_ref_seq_6012,1.742271,4.47191,3.19722,2.250691
Pmin_ref_seq_6013,35.961011,10.6277815,82.739687,9.184957
Pmin_ref_seq_6014,0.0,2.8162165,0.0,5.962051
Pmin_ref_seq_6015,0.0,14.5296605,0.0,19.792156
Pmin_ref_seq_6016,0.0,3.0787235,0.0,1.358948
Pmin_ref_seq_6017,0.0,2.004853,0.0,2.613752
Pmin_ref_seq_6018,0.0,1.1394955,0.0,3.9242795
Pmin_ref_seq_6019,0.0,9.296782,0.0,13.1028525
Pmin_ref_seq_6020,4.408532,6.0101525,8.857386,5.118195
Pmin_ref_seq_6021,0.0,7.4835215,0.0,12.470644
Pmin_ref_seq_6022,0.0,3.302606,0.0,4.529781
Pmin_ref_seq_6023,0.0,2.5213145,0.0,3.7895495
Pmin_ref_seq_6024,0.0,1.3778985,0.0,4.922207500000001
Pmin_ref_seq_6025,0.0,3.98892,0.0,2.505567
Pmin_ref_seq_6026,0.0,1.676419,0.0,2.3174645
Pmin_ref_seq_6027,0.0,0.215675,0.0,2.010311
Pmin_ref_seq_6028,0.0,2.953152,1.398681,0.0
Pmin_ref_seq_6029,0.0,0.43337,0.0,2.647653
Pmin_ref_seq_6030,0.0,8.03258,6.7749525,5.945384499999999
Pmin_ref_seq_6031,1.149345,2.4319435,1.87101,1.7152145
Pmin_ref_seq_6032,0.0,1.1361875,0.0,2.5863265
Pmin_ref_seq_6033,0.0,17.497871,0.0,70.0243275
Pmin_ref_seq_6034,0.0,0.9617165,0.0,3.808408
Pmin_ref_seq_6035,0.0,5.1057705,0.0,7.437936
Pmin_ref_seq_6036,0.0,0.8759565,0.0,2.400942
Pmin_ref_seq_6037,0.0,3.165077,0.0,20.296835
Pmin_ref_seq_6038,0.0,2.233998,0.0,5.8214495
Pmin_ref_seq_6039,17.580782,8.3014565,30.0834005,4.755312
Pmin_ref_seq_6040,0.0,170.0138025,0.0,202.6073665
Pmin_ref_seq_6041,0.0,3.279763,0.0,1.949782
Pmin_ref_seq_6042,0.0,0.7189235,0.0,2.126429
Pmin_ref_seq_6043,0.0,2.2323645,0.0,3.575335
Pmin_ref_seq_6044,4.272215,0.9829325,1.5096305,0.4572975
Pmin_ref_seq_6045,3.00602,0.552175,6.2925945,1.108133
Pmin_ref_seq_6046,1531.27294,943.601986,1648.369003,804.7344615
Pmin_ref_seq_6047,0.0,48.0190325,0.0,26.497358
Pmin_ref_seq_6048,0.0,11.2682175,0.0,6.3363135
Pmin_ref_seq_6049,0.0,1.9278725,0.0,3.6523085
Pmin_ref_seq_6050,0.0,198.9376335,0.0,151.86586400000002
Pmin_ref_seq_6051,0.0,2.5564115,4.523687,4.996468
Pmin_ref_seq_6052,0.0,2.010303,0.0,1.1393925
Pmin_ref_seq_6053,0.0,4.8404195,0.0,2.983328
Pmin_ref_seq_6054,0.0,6.660777,0.0,15.453711
Pmin_ref_seq_6055,0.0,103.534082,0.0,484.38801
Pmin_ref_seq_6056,0.0,0.3871015,0.0,7.030275
Pmin_ref_seq_6057,0.0,8.703387,4.049741,3.1176745
Pmin_ref_seq_6058,0.0,2.4764535,0.0,3.6957055
Pmin_ref_seq_6059,0.0,7.013069,0.0,0.114881
Pmin_ref_seq_6060,0.0,2.6755615,0.0,8.103875500000001
Pmin_ref_seq_6061,0.0,3.820462,0.0,3.708988
Pmin_ref_seq_6062,0.0,3.233568,0.0,1.8841255
Pmin_ref_seq_6063,0.0,14.7110645,0.0,17.835926999999998
Pmin_ref_seq_6064,0.0,19.304902,0.0,21.708234
Pmin_ref_seq_6065,153.796289,20.8628505,174.458963,13.493469
Pmin_ref_seq_6066,0.0,1.175859,0.0,2.3498085
Pmin_ref_seq_6067,0.0,10.998175,0.0,36.430082
Pmin_ref_seq_6068,0.0,3.0510215,0.0,4.61256
Pmin_ref_seq_6069,0.0,2.4211835,0.0,0.917463
Pmin_ref_seq_6070,0.0,1.4913345,2.0131395,2.2206550000000003
Pmin_ref_seq_6071,30.945816,43.408263,0.5889545,1.8352425
Pmin_ref_seq_6072,1.395689,5.0089875,6.456098,4.504915
Pmin_ref_seq_6073,4.275159,1.743528,0.4041835,0.165183
Pmin_ref_seq_6074,0.0,9.0498595,0.0,12.142238
Pmin_ref_seq_6075,0.0,2.7154175,0.0,0.0214265
Pmin_ref_seq_6076,2.773613,1.6815905,1.088168,0.279446
Pmin_ref_seq_6077,0.760001,2.9758765,0.410667,2.9219875
Pmin_ref_seq_6078,0.0,1.5747515,0.0,2.0796265
Pmin_ref_seq_6079,0.0,2.4678005,0.0,5.5028985
Pmin_ref_seq_6080,2.521626,3.428445,4.4379065,0.684444
Pmin_ref_seq_6081,0.0,491.9421365,0.0,217.853387
Pmin_ref_seq_6082,31.450982,1.6207985,22.8582985,2.511353
Pmin_ref_seq_6083,0.393222,1.705723,2.0606715,1.277637
Pmin_ref_seq_6084,0.0,2.520036,0.0,2.666489
Pmin_ref_seq_6085,0.0,0.6331869999999999,0.0,2.2242105
Pmin_ref_seq_6086,0.0,8.922322,0.0,17.9983775
Pmin_ref_seq_6087,0.0,2.292297,0.0,0.623737
Pmin_ref_seq_6088,0.0,3.411028,0.0,3.9662205
Pmin_ref_seq_6089,0.0,1.236076,0.0,3.127963
Pmin_ref_seq_6090,0.0,7.471731,0.0,15.954328
Pmin_ref_seq_6091,8.563945,11.2433255,20.1289295,23.798588
Pmin_ref_seq_6092,0.0,5.4866585,0.0,3.8220105
Pmin_ref_seq_6093,0.0,9.560788,0.0,39.69452
Pmin_ref_seq_6094,0.0,0.0355715,3.8728065,0.0
Pmin_ref_seq_6095,0.0,0.7390595,0.0,2.6832885
Pmin_ref_seq_6096,0.670282,2.7620955,2.8790705,1.753938
Pmin_ref_seq_6097,0.0,0.7071225,0.0,2.8355115
Pmin_ref_seq_6098,0.0,3.0488775,0.0,2.5934005
Pmin_ref_seq_6099,0.0,0.718087,0.0,3.0853095
Pmin_ref_seq_6100,0.0,4.776792,0.0,4.0330075
Pmin_ref_seq_6101,0.0,3.3814260000000003,0.0,1.648213
Pmin_ref_seq_6102,0.0,8.557542999999999,0.0,3.6118905
Pmin_ref_seq_6103,35.679749,17.251294,17.299222,13.0815645
Pmin_ref_seq_6104,0.248428,0.5205035,2.0809285,0.693511
Pmin_ref_seq_6105,0.0,1.088169,0.0,2.0071485
Pmin_ref_seq_6106,0.0,2.5798215,0.0,0.760452
Pmin_ref_seq_6107,0.0,2.101576,0.150831,0.077834
Pmin_ref_seq_6108,0.0,0.5582895,0.0,8.3687615
Pmin_ref_seq_6109,6.048125,63.100885,18.491123,37.6378915
Pmin_ref_seq_6110,0.0,22.9265835,0.0,50.0324595
Pmin_ref_seq_6111,0.0,2.7898365,0.0,12.9926325
Pmin_ref_seq_6112,188.71785,205.662524,348.8451305,149.3259105
Pmin_ref_seq_6113,0.0,109.644058,0.0,126.962583
Pmin_ref_seq_6114,2.923431,1.0578505,2.5020815,0.6963145
Pmin_ref_seq_6115,0.0,5.592468,0.0,7.484265499999999
Pmin_ref_seq_6116,71.726436,101.24311,0.9759875,21.0155515
Pmin_ref_seq_6117,0.0,14.314463,0.0,261.036344
Pmin_ref_seq_6118,0.0,3.569849,0.0,1.322263
Pmin_ref_seq_6119,0.0,1.88266,0.0,3.10015
Pmin_ref_seq_6120,0.0,1.22656,0.0,5.1306995
Pmin_ref_seq_6121,0.0,1.1447225,0.0,2.3538995
Pmin_ref_seq_6122,0.0,5.194009,0.0,11.5490585
Pmin_ref_seq_6123,2.596854,4.138124,8.627299,6.1584970000000006
Pmin_ref_seq_6124,0.0,12.432566,0.0,16.648636
Pmin_ref_seq_6125,0.0,9.536553,0.0,20.87752
Pmin_ref_seq_6126,0.0,0.7589045000000001,0.0,4.0012620000000005
Pmin_ref_seq_6127,2.096784,0.2188465,0.180726,0.0603985
Pmin_ref_seq_6128,0.0,289.088359,0.0,11.367508
Pmin_ref_seq_6129,0.0,2.004592,0.0,3.606922
Pmin_ref_seq_6130,0.0,5.4700880000000005,0.0,4.617751999999999
Pmin_ref_seq_6131,0.0,2.85491,0.0,1.7766775
Pmin_ref_seq_6132,464.524634,429.3820645,720.0359875,495.1406625
Pmin_ref_seq_6133,2.408126,2.8538085,3.047807,2.200833
Pmin_ref_seq_6134,0.0,6.149205,0.0,16.9011895
Pmin_ref_seq_6135,3.678127,1.158339,2.1072765,0.333979
Pmin_ref_seq_6136,2.280585,0.407223,3.5704455,0.0
Pmin_ref_seq_6137,0.0,8.012094000000001,0.0,7.309196999999999
Pmin_ref_seq_6138,0.0,10.6051085,0.0030535,18.4879005
Pmin_ref_seq_6139,0.0,5.095461,0.0,4.850933
Pmin_ref_seq_6140,0.0,3.2779185,0.0,1.4881025
Pmin_ref_seq_6141,5.972273,9.140768,11.9885595,10.2595305
Pmin_ref_seq_6142,0.0,2.059144,0.0,3.510529
Pmin_ref_seq_6143,22.744723,2.302515,17.5021705,0.4224535
Pmin_ref_seq_6144,0.0,6.099292,0.0,12.9090785
Pmin_ref_seq_6145,0.0,6.278821000000001,0.0,2.436545
Pmin_ref_seq_6146,0.609368,1.9045535,0.216907,2.7801925
Pmin_ref_seq_6147,0.0,2.992608,0.0,4.730748999999999
Pmin_ref_seq_6148,0.0,1.5122775,0.0,2.1764275
Pmin_ref_seq_6149,1.819741,3.5742975,2.0851525,3.3098735
Pmin_ref_seq_6150,0.0,4.709969,0.0,0.8513435
Pmin_ref_seq_6151,0.0,98.390499,0.0,512.42291
Pmin_ref_seq_6152,3.179399,4.4601305,1.806267,5.369029
Pmin_ref_seq_6153,0.0,31.049983,0.0,17.168495999999998
Pmin_ref_seq_6154,0.0,135.04628,0.0,226.329715
Pmin_ref_seq_6155,0.0,3.6803285,0.0,4.3550155
Pmin_ref_seq_6156,0.0,2.4870555000000003,0.0,4.8185905
Pmin_ref_seq_6157,0.390996,1.1272055,3.723037,1.091935
Pmin_ref_seq_6158,0.0,15.0148455,0.0,10.8012505
Pmin_ref_seq_6159,2.173594,0.2178735,0.9916755,0.08685
Pmin_ref_seq_6160,0.0,1.400332,0.0,7.096615999999999
Pmin_ref_seq_6161,0.0,53.90479,0.0,1.697721
Pmin_ref_seq_6162,0.0,30.134688,0.0,26.7805085
Pmin_ref_seq_6163,0.0,1.768012,0.0,2.95626
Pmin_ref_seq_6164,0.0,0.9983105,0.0,2.3173695
Pmin_ref_seq_6165,0.0,5.116029,0.0,0.088479
Pmin_ref_seq_6166,0.0,4.3005345,0.0,1.958608
Pmin_ref_seq_6167,13.18876,10.531067,17.026096,11.5636465
Pmin_ref_seq_6168,195.561028,15.435794,124.2887145,11.8299435
Pmin_ref_seq_6169,23.876159,11.0199415,17.100582,12.632428
Pmin_ref_seq_6170,1.730438,2.660075,3.0484585,2.457102
Pmin_ref_seq_6171,0.0,0.5556575,0.0,2.5982185
Pmin_ref_seq_6172,8.865795,7.8851515,12.978529,4.1506325
Pmin_ref_seq_6173,0.0,5.1460025,0.0,9.0644685
Pmin_ref_seq_6174,0.0,0.115075,2.148503,0.383845
Pmin_ref_seq_6175,1.167556,2.816372,1.155845,0.3540755
Pmin_ref_seq_6176,5.853025,2.925332,3.5320975,3.3109935
Pmin_ref_seq_6177,0.0,7.8144225,0.0,4.668939
Pmin_ref_seq_6178,0.0,2.0216095,0.0,6.047155999999999
Pmin_ref_seq_6179,0.0,10.896872,0.0,9.1544675
Pmin_ref_seq_6180,29.60968,245.636102,117.0599915,214.2478825
Pmin_ref_seq_6181,12.839066,33.041098,35.759373000000004,19.460017
Pmin_ref_seq_6182,2.949432,10.6217235,11.3022635,6.951975
Pmin_ref_seq_6183,0.0,16.7746965,0.0,32.5008115
Pmin_ref_seq_6184,7.816487,31.5777405,20.5813655,70.885883
Pmin_ref_seq_6185,0.0,2.22595,0.0,3.739088
Pmin_ref_seq_6186,0.0,3.7032,0.0,10.074502
Pmin_ref_seq_6187,0.0,2.655139,0.0,3.962735
Pmin_ref_seq_6188,0.0,2.7961965,0.0663035,0.2120755
Pmin_ref_seq_6189,0.0,1.9876515,0.0,3.230906
Pmin_ref_seq_6190,0.0,4.2880105,0.0,17.8856545
Pmin_ref_seq_6191,0.0,2.4494405,0.0,2.0288695
Pmin_ref_seq_6192,0.442141,4.312798,2.0169105,1.9079475
Pmin_ref_seq_6193,0.0,0.797554,0.0,2.247205
Pmin_ref_seq_6194,0.230994,9.855401,0.085745,11.51427
Pmin_ref_seq_6195,0.0,2.0992575,0.0,2.326463
Pmin_ref_seq_6196,0.0,132.8648095,0.0,0.0
Pmin_ref_seq_6197,0.0,20.2273985,0.6794255,13.774548500000002
Pmin_ref_seq_6198,0.0,4.5490835,0.0104945,1.811128
Pmin_ref_seq_6199,2.222809,1.5094869999999998,0.3141515,1.0443565
Pmin_ref_seq_6200,0.0,2.9635495,0.0,7.173958000000001
Pmin_ref_seq_6201,0.0,1.331524,0.0,4.525934
Pmin_ref_seq_6202,0.0,3.2361485,0.008581,2.774993
Pmin_ref_seq_6203,0.0,3.397384,0.0,1.730987
Pmin_ref_seq_6204,0.0,0.5850975,0.0,2.56487
Pmin_ref_seq_6205,0.349793,10.587408,15.0543395,10.3092905
Pmin_ref_seq_6206,0.585547,3.235243,3.3331805,1.6605085
Pmin_ref_seq_6207,0.0,1.942926,0.0,2.1769045
Pmin_ref_seq_6208,0.0,4.0976245,0.0,5.1551575
Pmin_ref_seq_6209,0.0,11.1146085,0.0,8.7251115
Pmin_ref_seq_6210,0.0,11.4621345,0.0,22.6938415
Pmin_ref_seq_6211,0.0,1.894464,0.0,3.1912405
Pmin_ref_seq_6212,5.293793,5.4232115,5.567637,7.736873999999999
Pmin_ref_seq_6213,5.615884,9.0460255,14.0893305,9.7651895
Pmin_ref_seq_6214,0.0,0.242628,0.0,2.6004455
Pmin_ref_seq_6215,0.0,3.8809105,0.0,5.5053305
Pmin_ref_seq_6216,0.0,3.0126575,3.338059,1.502936
Pmin_ref_seq_6217,0.0,4.897406,0.0,5.6271825
Pmin_ref_seq_6218,0.0,2.4314475,0.0,5.4228695
Pmin_ref_seq_6219,5.162897,3.74657,2.5730315,2.373691
Pmin_ref_seq_6220,0.0,20.7388705,0.0,28.11381
Pmin_ref_seq_6221,0.0,3.664831,0.0,4.644755
Pmin_ref_seq_6222,0.0,10.740798,0.0,14.3903025
Pmin_ref_seq_6223,0.0,1.0702495,0.0,5.3659365
Pmin_ref_seq_6224,0.718751,2.990873,1.875737,1.65018
Pmin_ref_seq_6225,98.415149,15.860875,31.440974500000003,5.5077525000000005
Pmin_ref_seq_6226,0.0,155.779963,0.0,259.7049945
Pmin_ref_seq_6227,0.0,0.2018704999999999,0.0,3.062938
Pmin_ref_seq_6228,10.699777,0.352396,2.117201,2.652465
Pmin_ref_seq_6229,0.0,2.120966,0.0,0.0
Pmin_ref_seq_6230,0.0,184.5063425,0.0,108.6192665
Pmin_ref_seq_6231,0.0,6.2873745,0.0,12.3411555
Pmin_ref_seq_6232,0.0,24.6135365,0.0,32.308737
Pmin_ref_seq_6233,0.0,12.165792,7.21424,6.7612675
Pmin_ref_seq_6234,0.0,6.3591940000000005,0.0,7.456251999999999
Pmin_ref_seq_6235,0.0,12.2621545,0.0,27.7046595
Pmin_ref_seq_6236,0.0,2.4581605,0.0,2.127319
Pmin_ref_seq_6237,0.547605,2.222229,0.292028,0.1949225
Pmin_ref_seq_6238,0.0,4.500736,0.0,1.7957490000000005
Pmin_ref_seq_6239,0.0,0.818889,0.0086915,2.0227935
Pmin_ref_seq_6240,0.0,6.3954445,0.0,13.501565
Pmin_ref_seq_6241,0.0,30.7747155,0.0,40.3056835
Pmin_ref_seq_6242,1.466479,5.3716825,5.97992,6.1973590000000005
Pmin_ref_seq_6243,0.0,11.514551,0.0,47.8986585
Pmin_ref_seq_6244,0.0,1.420069,0.0,5.826309
Pmin_ref_seq_6245,0.0,5.415531,0.0,8.7511255
Pmin_ref_seq_6246,0.0,5.148488,0.0,3.401044
Pmin_ref_seq_6247,0.0,3.273383,0.0,14.589244
Pmin_ref_seq_6248,21.191529,27.089914,47.8160125,8.3342305
Pmin_ref_seq_6249,0.0,4.4439125,0.0,23.2501675
Pmin_ref_seq_6250,0.200995,2.4871315,2.995232,3.96839
Pmin_ref_seq_6251,0.0,0.6050610000000001,4.559002,0.2056265
Pmin_ref_seq_6252,0.100929,3.590037,0.2160545,0.3344
Pmin_ref_seq_6253,12.708065,27.6559005,29.4986615,35.244607
