"GeneIDs"	"GL_LPV"	"Corr. GL_LPV"	"Healthy_fem"	"Infected_fem"
"Pmin_ref_seq_605"	13.9548780198981	12.7584776896016	-1	1
"Pmin_ref_seq_689"	13.857599113537	12.6618821735969	-1	1
"Pmin_ref_seq_7102"	13.8564856135269	12.6614509902738	-1	1
"Pmin_ref_seq_6162"	13.8301304372227	12.6357770603554	-1	1
"Pmin_ref_seq_3840"	13.8214160870698	12.6277428896397	-1	1
"Pmin_ref_seq_6241"	13.8129772895056	12.619983207901	-1	1
"Pmin_ref_seq_7298"	13.7918740241635	12.5995579980938	-1	1
"Pmin_ref_seq_2216"	13.7560239304263	12.565060847762	-1	1
"Pmin_ref_seq_1550"	13.6862530612518	12.4966387202986	-1	1
"Pmin_ref_seq_3601"	13.6202157356871	12.4319459607673	-1	1
"Pmin_ref_seq_9838"	13.6083208378884	12.4207217881705	-1	1
"Pmin_ref_seq_5323"	13.3387422181448	12.1551459108806	-1	1
"Pmin_ref_seq_3386"	13.2911635368747	12.1088933206619	-1	1
"Pmin_ref_seq_7311"	13.2610039924267	12.079395306398	-1	1
"Pmin_ref_seq_7452"	13.2354359543422	12.0551473133477	-1	1
"Pmin_ref_seq_4336"	13.2100345520361	12.0310619559333	-1	1
"Pmin_ref_seq_9549"	13.161612079591	11.9846061033706	-1	1
"Pmin_ref_seq_1065"	13.1055338763051	11.9298340498869	-1	1
