"GeneIDs"	"GL_LPV"	"Corr. GL_LPV"	"Healthy_fem"	"Infected_fem"
"Pmin_ref_seq_9800"	6.41422995188751	5.45841817432016	1	-1
"Pmin_ref_seq_8302"	6.39033819465001	5.43609568521068	1	-1
"Pmin_ref_seq_3472"	6.33099764806877	5.37948778708184	1	-1
"Pmin_ref_seq_5803"	6.26498043162416	5.31695889848306	1	-1
"Pmin_ref_seq_6472"	6.25729774232036	5.31004760277799	1	-1
"Pmin_ref_seq_6399"	6.15189821673657	5.20962901248455	1	-1
"Pmin_ref_seq_6465"	6.1025977819258	5.16298714423859	1	-1
"Pmin_ref_seq_2410"	6.09560084404123	5.1563686765147	1	-1
"Pmin_ref_seq_5739"	6.09035137210974	5.15187515687486	1	-1
"Pmin_ref_seq_572"	6.03453153318687	5.10168340296043	1	0
"Pmin_ref_seq_9736"	6.03248982909451	5.10001432392901	1	-1
"Pmin_ref_seq_5042"	5.96762701477275	5.04033496649039	1	-1
"Pmin_ref_seq_6721"	5.91946382489223	4.99437445833198	1	-1
"Pmin_ref_seq_3740"	5.77292281561875	4.85329176743317	1	-1
"Pmin_ref_seq_8875"	5.7642339963316	4.84532556808296	1	-1
"Pmin_ref_seq_1976"	5.75986530623774	4.84167829756014	1	-1
"Pmin_ref_seq_6764"	5.68099278500828	4.76817856009454	1	-1
"Pmin_ref_seq_6392"	5.66812921808766	4.75744563268158	1	-1
"Pmin_ref_seq_9145"	5.63101808684752	4.72210208419036	1	-1
"Pmin_ref_seq_2278"	5.57080442973361	4.66470168052119	1	-1
"Pmin_ref_seq_2624"	5.53682377393242	4.63247009869873	1	-1
"Pmin_ref_seq_7791"	5.46426211018279	4.56303912558845	1	0
"Pmin_ref_seq_8443"	5.436438780423	4.53625436423569	1	-1
"Pmin_ref_seq_7775"	5.41492860270777	4.51549990879191	1	0
"Pmin_ref_seq_8214"	5.39265108702242	4.49488038198926	1	-1
"Pmin_ref_seq_2820"	5.31917759282541	4.42585421162206	1	0
"Pmin_ref_seq_390"	5.27881490901286	4.38854398109169	1	0
"Pmin_ref_seq_6541"	5.23298967298168	4.34373148041699	1	0
"Pmin_ref_seq_2514"	5.21009778168431	4.32218623975489	1	-1
"Pmin_ref_seq_5664"	5.20430268494816	4.31748536473186	1	-1
"Pmin_ref_seq_9625"	5.10449186735078	4.22225745831305	1	-1
"Pmin_ref_seq_586"	5.06279932501922	4.1838700649771	1	-1
"Pmin_ref_seq_726"	5.05402674851378	4.17575551053982	1	-1
"Pmin_ref_seq_6602"	4.99881179085053	4.12348937622913	1	-1
"Pmin_ref_seq_6557"	4.97446191577625	4.10076912588836	1	-1
"Pmin_ref_seq_6519"	4.89993009500033	4.03278676129146	1	-1
"Pmin_ref_seq_1234"	4.89787873847306	4.03192413961707	1	-1
"Pmin_ref_seq_7543"	4.89053698157747	4.02554003356575	1	-1
"Pmin_ref_seq_5741"	4.88118231671194	4.01714091250023	1	-1
"Pmin_ref_seq_3858"	4.88078821455554	4.01706485831257	1	-1
"Pmin_ref_seq_3501"	4.8630936412068	4.00032303375231	1	-1
"Pmin_ref_seq_5750"	4.83736532693014	3.97586180857841	1	-1
"Pmin_ref_seq_8184"	4.82988987334456	3.9687025504796	1	-1
"Pmin_ref_seq_6478"	4.79519351558466	3.93526867756778	1	-1
"Pmin_ref_seq_6489"	4.72219322102254	3.86446893883453	1	-1
"Pmin_ref_seq_6013"	4.65437100978356	3.80070412560473	1	-1
"Pmin_ref_seq_864"	4.65120147008807	3.79784512899141	1	-1
"Pmin_ref_seq_535"	4.61622070838803	3.76626576545492	1	-1
"Pmin_ref_seq_8204"	4.59499191240909	3.74565255353639	1	-1
"Pmin_ref_seq_9688"	4.57815777848384	3.72943313235623	1	-1
"Pmin_ref_seq_740"	4.57430071863362	3.7264965132926	1	0
"Pmin_ref_seq_1204"	4.55490427498228	3.70832429732127	1	-1
"Pmin_ref_seq_5859"	4.55445709055989	3.70818263136516	1	-1
"Pmin_ref_seq_671"	4.54747563049496	3.70150647499076	1	-1
"Pmin_ref_seq_1295"	4.5327068959568	3.68704282966915	1	-1
"Pmin_ref_seq_3066"	4.40584331866279	3.57042678705626	1	-1
"Pmin_ref_seq_3082"	4.39005428334675	3.5558276003801	1	-1
"Pmin_ref_seq_7581"	4.38963488270371	3.55570515324054	1	-1
"Pmin_ref_seq_749"	4.3633073443064	3.53233603556054	1	-1
"Pmin_ref_seq_2701"	4.33218226213335	3.50326992193982	1	-1
"Pmin_ref_seq_4266"	4.32050365391994	3.4936405668534	1	0
"Pmin_ref_seq_1148"	4.299857485185	3.47590522993956	1	0
"Pmin_ref_seq_9717"	4.20972158543189	3.39239111778818	1	0
"Pmin_ref_seq_2725"	4.19515488522166	3.37896579663675	1	-1
"Pmin_ref_seq_261"	4.16682673191421	3.35262786702398	1	-1
"Pmin_ref_seq_8566"	4.10357604464275	3.29445340681347	1	-1
"Pmin_ref_seq_6228"	4.09166975042817	3.2836634309883	1	-1
"Pmin_ref_seq_9695"	4.08244551814371	3.27472247702012	1	0
"Pmin_ref_seq_4748"	4.05418265044699	3.24924534358233	1	0
"Pmin_ref_seq_6333"	4.05134999875033	3.24669028504432	1	-1
"Pmin_ref_seq_7694"	4.04122154544943	3.23683924758287	1	-1
"Pmin_ref_seq_5721"	3.94514076491283	3.14818248512547	1	-1
"Pmin_ref_seq_6456"	3.90608380414279	3.11021466469279	1	-1
"Pmin_ref_seq_2064"	3.8908769920698	3.09527971145929	1	0
"Pmin_ref_seq_4179"	3.85132563082464	3.05843761964859	1	-1
"Pmin_ref_seq_441"	3.84195250039672	3.05095097147536	1	-1
"Pmin_ref_seq_4897"	3.82527157308942	3.03565853580593	1	-1
"Pmin_ref_seq_837"	3.81898516803209	3.03093165370166	1	-1
"Pmin_ref_seq_6588"	3.80164772937779	3.01519382820714	1	-1
"Pmin_ref_seq_2838"	3.78716767021912	3.00204229404257	1	-1
"Pmin_ref_seq_3183"	3.77653687414734	2.99194177212935	1	-1
"Pmin_ref_seq_7594"	3.73367233179525	2.95250831919113	1	-1
"Pmin_ref_seq_7808"	3.70930185969603	2.93049743655894	1	0
"Pmin_ref_seq_9749"	3.67337905557436	2.89744127308887	1	0
"Pmin_ref_seq_8369"	3.66769496928191	2.89279492798768	1	-1
"Pmin_ref_seq_3095"	3.66640634371149	2.8917653507291	1	0
"Pmin_ref_seq_486"	3.64871194639293	2.87624174218003	1	-1
"Pmin_ref_seq_5295"	3.61822910163256	2.84845258195669	1	0
"Pmin_ref_seq_5461"	3.61820078962448	2.84845258195669	1	-1
"Pmin_ref_seq_2219"	3.5875665830643	2.82037155430732	1	-1
"Pmin_ref_seq_9944"	3.58512561821067	2.81818508373692	1	0
