"GeneIDs"	"GL_LPV"	"Corr. GL_LPV"	"Healthy_male"	"Infected_male"
"Pmin_ref_seq_4935"	5.76863496558959	5.1057204620153	-1	1
"Pmin_ref_seq_7204"	5.76688383821295	5.104169516473	-1	0
"Pmin_ref_seq_5331"	5.76163572704283	5.09912149490876	0	0
"Pmin_ref_seq_9132"	5.75199735085579	5.08968311618411	-1	1
"Pmin_ref_seq_8889"	5.75149994503487	5.08938561576691	0	0
"Pmin_ref_seq_1142"	5.74341685328865	5.08150233745044	0	0
"Pmin_ref_seq_1622"	5.73946393017179	5.07774913587396	-1	0
"Pmin_ref_seq_3342"	5.7385053568673	5.07699019230496	-1	1
"Pmin_ref_seq_6060"	5.73818422081799	5.0768685942706	-1	0
"Pmin_ref_seq_4171"	5.72796309598454	5.06684691581581	0	-1
"Pmin_ref_seq_398"	5.72374350352971	5.06282667818748	1	-1
"Pmin_ref_seq_1994"	5.72184162722499	5.06112406524111	NA	0
"Pmin_ref_seq_6282"	5.72158028753486	5.06106189752508	0	0
"Pmin_ref_seq_3324"	5.71917310595508	5.05885379661892	-1	1
"Pmin_ref_seq_1051"	5.71706272022658	5.05694240034723	-1	0
"Pmin_ref_seq_1157"	5.70733096489946	5.04740954334367	-1	1
"Pmin_ref_seq_2242"	5.70378399828646	5.04406138400441	-1	0
"Pmin_ref_seq_2194"	5.69825910971923	5.03873521174442	-1	1
"Pmin_ref_seq_4973"	5.69573570812866	5.03641043557781	0	0
"Pmin_ref_seq_7792"	5.68723222420873	5.02810548628164	0	0
"Pmin_ref_seq_9236"	5.68388017111691	5.02495187709636	-1	1
"Pmin_ref_seq_1640"	5.68238117392976	5.02365123318139	0	0
"Pmin_ref_seq_9925"	5.681825057623	5.02329337959522	0	-1
"Pmin_ref_seq_5651"	5.67322465229796	5.0148911465218	-1	0
"Pmin_ref_seq_5336"	5.66777325312651	5.00963782921555	0	0
"Pmin_ref_seq_174"	5.66716027401009	5.0092228416603	0	0
"Pmin_ref_seq_9907"	5.66383288146538	5.00609335045504	0	-1
"Pmin_ref_seq_7967"	5.66033290721962	5.00279118740919	-1	0
"Pmin_ref_seq_5485"	5.65425131014766	4.99690731147969	0	0
"Pmin_ref_seq_1567"	5.64905428135657	4.99190791385556	-1	1
"Pmin_ref_seq_2176"	5.64854055189484	4.99178917712856	-1	1
"Pmin_ref_seq_5574"	5.64861118564163	4.99178917712856	-1	0
"Pmin_ref_seq_9971"	5.64827300454768	4.99171899151254	-1	1
"Pmin_ref_seq_4198"	5.6458817676679	4.98952502671515	0	-1
"Pmin_ref_seq_9000"	5.64200352900845	4.98584397057074	-1	1
"Pmin_ref_seq_6309"	5.6416609034689	4.98569843806017	-1	1
"Pmin_ref_seq_7350"	5.6350440790031	4.97927861721847	-1	1
"Pmin_ref_seq_3343"	5.6319250842063	4.97635653672199	0	0
"Pmin_ref_seq_6943"	5.63116340068415	4.97598841415283	-1	0
"Pmin_ref_seq_7933"	5.63119663777767	4.97598841415283	-1	1
"Pmin_ref_seq_7664"	5.63057117495864	4.97575588153263	-1	0
"Pmin_ref_seq_9963"	5.630537663436	4.97575588153263	-1	1
"Pmin_ref_seq_9243"	5.62961283093276	4.97502751792299	-1	0
"Pmin_ref_seq_3534"	5.62633610762041	4.97194717466459	-1	1
"Pmin_ref_seq_2126"	5.62512090022312	4.97092825856189	-1	1
"Pmin_ref_seq_9210"	5.62472712959411	4.97073069054833	-1	1
"Pmin_ref_seq_2204"	5.62179324790798	4.96799292287858	-1	1
"Pmin_ref_seq_9233"	5.61958772095024	4.96598342141814	-1	1
"Pmin_ref_seq_6828"	5.61790027040223	4.96449190792823	-1	0
"Pmin_ref_seq_3286"	5.60795679263755	4.95474427886221	-1	1
"Pmin_ref_seq_3130"	5.60704997182412	4.95403321846764	-1	1
"Pmin_ref_seq_3770"	5.5966483858365	4.94382730469865	0	0
"Pmin_ref_seq_6109"	5.59541482339104	4.94278932635103	0	0
"Pmin_ref_seq_3587"	5.59139729770625	4.93896729672262	-1	1
"Pmin_ref_seq_519"	5.58521057370311	4.93297598081362	-1	0
"Pmin_ref_seq_4926"	5.57397129626943	4.92193202359096	-1	1
"Pmin_ref_seq_6890"	5.57171383417267	4.91986979390113	-1	0
"Pmin_ref_seq_970"	5.57029820626053	4.91864931067074	-1	1
"Pmin_ref_seq_7099"	5.56905229873738	4.91759846018293	-1	1
"Pmin_ref_seq_5154"	5.56820488048977	4.91694601140298	-1	1
"Pmin_ref_seq_5828"	5.56683533457765	4.9157713474694	-1	0
"Pmin_ref_seq_6853"	5.56281908180432	4.911949889264	-1	0
"Pmin_ref_seq_4915"	5.55912199085583	4.90844750555119	-1	1
"Pmin_ref_seq_6942"	5.55795102376516	4.90747115844222	-1	1
"Pmin_ref_seq_9697"	5.5570990698761	4.90681373735905	1	-1
"Pmin_ref_seq_3330"	5.5561096511035	4.90601876429461	-1	1
"Pmin_ref_seq_4712"	5.55186942398354	4.90197289586301	0	0
"Pmin_ref_seq_2707"	5.54227333766689	4.89257108129279	1	-1
"Pmin_ref_seq_9215"	5.54198894657013	4.89248087507828	-1	1
"Pmin_ref_seq_2541"	5.54074845037714	4.89143447698099	-1	1
"Pmin_ref_seq_4840"	5.5390687055442	4.88994874353475	-1	0
"Pmin_ref_seq_2556"	5.53867629569769	4.88975025844337	0	0
"Pmin_ref_seq_528"	5.53144913990164	4.88285502309125	-1	1
"Pmin_ref_seq_6209"	5.53139347042078	4.88285502309125	-1	1
"Pmin_ref_seq_1915"	5.52891378080178	4.88056899879626	0	0
"Pmin_ref_seq_5529"	5.52293366470573	4.87478246170137	-1	1
"Pmin_ref_seq_3722"	5.5214316271264	4.87366732346335	-1	0
"Pmin_ref_seq_4436"	5.52156261193775	4.87366732346335	-1	0
"Pmin_ref_seq_5524"	5.51341992565919	4.86584894248983	-1	0
"Pmin_ref_seq_7380"	5.51297616545036	4.8655984167589	-1	0
"Pmin_ref_seq_8204"	5.50874258786132	4.86155798770847	0	-1
"Pmin_ref_seq_1440"	5.50510196658438	4.85811042910726	-1	1
"Pmin_ref_seq_5643"	5.50356706652664	4.85676850593868	-1	1
"Pmin_ref_seq_9070"	5.50016832940704	4.85356265999787	-1	1
"Pmin_ref_seq_7444"	5.49715420375917	4.85074133989451	-1	1
"Pmin_ref_seq_3340"	5.49555425114148	4.84933410726308	-1	0
"Pmin_ref_seq_7817"	5.4937506846449	4.84772317527039	0	0
"Pmin_ref_seq_1618"	5.49313416123643	4.84729920095925	-1	0
"Pmin_ref_seq_210"	5.49279829267775	4.84715579616703	-1	1
"Pmin_ref_seq_6626"	5.49083037017117	4.84538025217163	0	-1
"Pmin_ref_seq_2088"	5.48614471099802	4.8408868863299	0	-1
"Pmin_ref_seq_8029"	5.47787794612711	4.83281232968602	-1	1
"Pmin_ref_seq_3979"	5.47736568882373	4.8324921955806	-1	1
"Pmin_ref_seq_4895"	5.4754963420979	4.83081488709885	0	0
"Pmin_ref_seq_9056"	5.47338468121079	4.82889517957703	-1	1
"Pmin_ref_seq_3152"	5.47127463055281	4.82697699748056	-1	1
"Pmin_ref_seq_8269"	5.46824116855808	4.82413531931844	0	0
"Pmin_ref_seq_3934"	5.46524555036875	4.82133140030764	-1	1
"Pmin_ref_seq_8554"	5.46426102479738	4.82053848933541	0	-1
"Pmin_ref_seq_8186"	5.4625254753429	4.81899446997528	0	0
"Pmin_ref_seq_3908"	5.45964988192145	4.8163103222179	-1	1
"Pmin_ref_seq_3170"	5.45336466894447	4.81021647054911	NA	0
"Pmin_ref_seq_3577"	5.45078060830149	4.80782368693274	0	0
"Pmin_ref_seq_7410"	5.44865777115188	4.80589204260237	-1	0
"Pmin_ref_seq_6513"	5.4482849292282	4.80571030936469	0	-1
"Pmin_ref_seq_234"	5.44646412945726	4.80427147486191	-1	0
"Pmin_ref_seq_7203"	5.44652965823559	4.80427147486191	-1	1
"Pmin_ref_seq_1641"	5.44513080886839	4.80312901100294	-1	1
"Pmin_ref_seq_5963"	5.44388672889046	4.80207570391712	-1	1
"Pmin_ref_seq_8437"	5.43915917730624	4.79753884146083	0	0
"Pmin_ref_seq_9064"	5.4380851842419	4.79665545383379	-1	1
"Pmin_ref_seq_3748"	5.43631698209809	4.79507777351005	0	0
"Pmin_ref_seq_2405"	5.43313845585189	4.79208968554005	-1	1
"Pmin_ref_seq_9268"	5.43222810792652	4.79136969242023	-1	1
"Pmin_ref_seq_4328"	5.43042085575333	4.78975271165508	-1	0
"Pmin_ref_seq_7679"	5.42806050741571	4.78758255140104	1	-1
"Pmin_ref_seq_89"	5.42240671976361	4.782118868581	-1	1
"Pmin_ref_seq_2601"	5.41735817890176	4.77726034937254	-1	1
"Pmin_ref_seq_7816"	5.4143439180742	4.77443602709246	0	0
"Pmin_ref_seq_1114"	5.41403167665007	4.77431364118257	-1	1
"Pmin_ref_seq_4305"	5.41112320448486	4.77159494157092	0	0
"Pmin_ref_seq_9751"	5.40797868517127	4.76864011192268	-1	1
"Pmin_ref_seq_3014"	5.40609399456127	4.76694502816218	-1	1
"Pmin_ref_seq_3564"	5.39793271102682	4.75916271016827	-1	1
"Pmin_ref_seq_5633"	5.3979386124906	4.75916271016827	-1	1
"Pmin_ref_seq_7352"	5.39584436884552	4.75726372682228	-1	1
"Pmin_ref_seq_5449"	5.38808990402343	4.74969853830823	-1	0
"Pmin_ref_seq_2855"	5.38651150552608	4.74830933366353	1	-1
"Pmin_ref_seq_3555"	5.38165438957185	4.74364132917839	NA	0
"Pmin_ref_seq_4575"	5.37989738360345	4.74207335236723	0	0
"Pmin_ref_seq_9826"	5.37588117643706	4.73824609211786	-1	1
"Pmin_ref_seq_4707"	5.37348841270407	4.73604219313318	-1	1
"Pmin_ref_seq_1134"	5.36464595705158	4.72738852013173	-1	0
"Pmin_ref_seq_5248"	5.3622489629515	4.72518022665678	0	0
"Pmin_ref_seq_414"	5.35758474120271	4.72070462357846	-1	0
"Pmin_ref_seq_1388"	5.35355832315933	4.71686674232202	-1	1
"Pmin_ref_seq_4342"	5.35214927330663	4.71564614744382	-1	1
"Pmin_ref_seq_6966"	5.35185916278961	4.7155444101598	-1	0
"Pmin_ref_seq_487"	5.34037615094153	4.70426026239521	-1	1
"Pmin_ref_seq_8068"	5.3401985135	4.70426026239521	-1	0
"Pmin_ref_seq_7721"	5.33157946224439	4.69582933957308	0	0
"Pmin_ref_seq_3619"	5.3306919159099	4.69512984021356	0	-1
"Pmin_ref_seq_5516"	5.33005862224391	4.69468451213454	0	0
"Pmin_ref_seq_5325"	5.32765920192939	4.6924729760894	0	0
"Pmin_ref_seq_6893"	5.32685509083977	4.69185666802191	-1	1
"Pmin_ref_seq_7439"	5.32632322246203	4.69151252148928	-1	0
"Pmin_ref_seq_7019"	5.32322151714614	4.68859845691162	-1	1
"Pmin_ref_seq_9460"	5.32226309348763	4.68782759295454	0	-1
"Pmin_ref_seq_2666"	5.31623322822429	4.68198520642578	-1	1
"Pmin_ref_seq_1273"	5.31510908164736	4.68104845768645	-1	1
"Pmin_ref_seq_7881"	5.31307859232341	4.67920528537291	-1	1
"Pmin_ref_seq_1736"	5.30895118353331	4.67526511283572	0	0
"Pmin_ref_seq_6378"	5.30848121941529	4.67498230428273	1	-1
"Pmin_ref_seq_2132"	5.30222213886141	4.66891029867548	-1	1
"Pmin_ref_seq_4298"	5.29804645003626	4.66492160424801	-1	1
"Pmin_ref_seq_9520"	5.29665584888203	4.66371791701184	-1	1
"Pmin_ref_seq_4152"	5.29186860166874	4.65911750330622	0	0
"Pmin_ref_seq_6915"	5.28969443320533	4.65713008800927	-1	1
"Pmin_ref_seq_5690"	5.28838296319083	4.65600529088907	NA	0
"Pmin_ref_seq_9745"	5.28361366665162	4.65142258704098	0	0
"Pmin_ref_seq_5037"	5.27958397123282	4.64757940417902	0	-1
"Pmin_ref_seq_7838"	5.27639186327507	4.6445737287126	0	0
"Pmin_ref_seq_8106"	5.2677842488177	4.6361524667498	-1	1
"Pmin_ref_seq_2793"	5.2655878935709	4.6341423840694	-1	0
"Pmin_ref_seq_4148"	5.26534811109963	4.6340887943049	-1	1
"Pmin_ref_seq_8983"	5.26388725094414	4.63281404706501	-1	1
"Pmin_ref_seq_1942"	5.25180111717474	4.62091394648839	-1	0
"Pmin_ref_seq_1978"	5.2474614698854	4.61676025273728	-1	1
"Pmin_ref_seq_7803"	5.24236582304371	4.61185047984745	0	0
"Pmin_ref_seq_7424"	5.24190079724426	4.61157124848159	NA	0
"Pmin_ref_seq_5856"	5.23531544403637	4.60517161025703	-1	0
"Pmin_ref_seq_728"	5.2298457237347	4.59988752555635	-1	0
"Pmin_ref_seq_9044"	5.22307378371754	4.59330114182568	-1	1
"Pmin_ref_seq_2295"	5.21978392309205	4.5901967582399	-1	1
"Pmin_ref_seq_4953"	5.21884566166524	4.58944389467372	0	-1
"Pmin_ref_seq_7650"	5.21817334223466	4.58895689399223	-1	1
"Pmin_ref_seq_2826"	5.21638667260515	4.58735546406777	-1	1
"Pmin_ref_seq_9051"	5.21479492751886	4.58594887970988	-1	1
"Pmin_ref_seq_1860"	5.21285484439986	4.58419387840997	-1	0
"Pmin_ref_seq_7557"	5.20528796616964	4.57681200315674	-1	0
"Pmin_ref_seq_4885"	5.20199209724595	4.57370105843508	-1	1
"Pmin_ref_seq_4646"	5.19684473172717	4.56873853841043	0	-1
"Pmin_ref_seq_1763"	5.18305814289519	4.5553214047108	-1	1
"Pmin_ref_seq_4113"	5.1831594031508	4.5553214047108	-1	1
"Pmin_ref_seq_127"	5.18095448699345	4.55340235858099	-1	1
"Pmin_ref_seq_8438"	5.18002845014657	4.5526608530655	0	0
"Pmin_ref_seq_9199"	5.17496530057536	4.54778215645179	-1	1
"Pmin_ref_seq_794"	5.17234228019632	4.5453435107229	-1	1
"Pmin_ref_seq_8075"	5.16096498969141	4.53415051662725	NA	0
"Pmin_ref_seq_1504"	5.15699685171036	4.53036659688094	-1	0
"Pmin_ref_seq_9561"	5.15662210733616	4.53017599263327	0	-1
"Pmin_ref_seq_1017"	5.15580524071302	4.52954318809464	0	0
"Pmin_ref_seq_8634"	5.15510421123269	4.52902614272293	0	0
"Pmin_ref_seq_887"	5.15262453097613	4.52673036866514	-1	1
"Pmin_ref_seq_2333"	5.14744984100608	4.52173950704996	-1	1
"Pmin_ref_seq_7340"	5.14455187319955	4.51902528982028	-1	0
"Pmin_ref_seq_1753"	5.13344701316965	4.508104102655	-1	1
"Pmin_ref_seq_9197"	5.12924074313247	4.5040814278359	-1	1
"Pmin_ref_seq_9965"	5.1278875956064	4.502911797947	0	0
"Pmin_ref_seq_8244"	5.12350823738516	4.49871587984756	0	0
"Pmin_ref_seq_5625"	5.12188215952102	4.4972731646553	-1	0
"Pmin_ref_seq_2501"	5.11981033033716	4.49538462075878	-1	1
"Pmin_ref_seq_7060"	5.11294026928048	4.48869776767018	-1	1
"Pmin_ref_seq_4780"	5.11212962565717	4.48807025476091	-1	1
"Pmin_ref_seq_3747"	5.10798767956386	4.48411136219271	-1	1
"Pmin_ref_seq_9824"	5.1048166776253	4.48112333665539	-1	1
"Pmin_ref_seq_9821"	5.10002764624615	4.47651720461855	-1	1
"Pmin_ref_seq_7684"	5.09543311499385	4.47210549571452	-1	0
"Pmin_ref_seq_9092"	5.09128553762504	4.46814066376473	-1	1
"Pmin_ref_seq_9349"	5.08491107729598	4.46194887199017	-1	1
"Pmin_ref_seq_5292"	5.07638678383333	4.45360717028211	0	0
"Pmin_ref_seq_4555"	5.07401112973122	4.45141403119925	-1	1
"Pmin_ref_seq_7337"	5.07296035334542	4.45054569316181	-1	1
"Pmin_ref_seq_9781"	5.06841126142665	4.44617896298492	1	-1
"Pmin_ref_seq_9894"	5.06628648314708	4.44423646990505	1	-1
"Pmin_ref_seq_6182"	5.06468155850902	4.44281375398873	0	0
"Pmin_ref_seq_3570"	5.0493578773675	4.42767220515515	-1	1
"Pmin_ref_seq_4748"	5.0398979758634	4.41839435960924	1	-1
"Pmin_ref_seq_1843"	5.03363233003183	4.4123106934501	1	-1
"Pmin_ref_seq_3899"	5.03321521317172	4.41207548004056	0	0
"Pmin_ref_seq_1390"	5.03199995675075	4.41104205091214	-1	1
"Pmin_ref_seq_1015"	5.02995905393993	4.40918289929958	-1	0
"Pmin_ref_seq_5127"	5.02705082363399	4.40645634416128	-1	0
"Pmin_ref_seq_2624"	5.02633675331716	4.40592387304505	0	-1
"Pmin_ref_seq_8691"	5.02530665373497	4.40507529675992	0	0
"Pmin_ref_seq_986"	5.02464539441211	4.40459548489401	-1	1
"Pmin_ref_seq_9309"	5.01751787338865	4.39764933555075	-1	0
"Pmin_ref_seq_6757"	5.01660666899679	4.39691942712558	0	-1
"Pmin_ref_seq_1731"	5.00150816000975	4.38200213845492	-1	1
"Pmin_ref_seq_3583"	5.00025442531654	4.38092954849088	0	-1
"Pmin_ref_seq_368"	4.9996184132776	4.38047460565695	-1	1
"Pmin_ref_seq_639"	4.99796798425933	4.37900517038245	-1	1
"Pmin_ref_seq_6177"	4.9975601890395	4.37877829350805	-1	0
"Pmin_ref_seq_9812"	4.99486937445314	4.37626832193155	-1	0
"Pmin_ref_seq_4839"	4.98949654827294	4.37107626348835	-1	1
"Pmin_ref_seq_8702"	4.98727080728325	4.36903121502547	0	-1
"Pmin_ref_seq_5513"	4.98465709965598	4.36659812477735	-1	1
"Pmin_ref_seq_9179"	4.981331434846	4.36345300226134	-1	1
"Pmin_ref_seq_3806"	4.97264559485534	4.35494762954189	0	-1
"Pmin_ref_seq_7765"	4.96958505053291	4.35206747753021	0	-1
"Pmin_ref_seq_4768"	4.96690616382046	4.34956890823031	-1	0
"Pmin_ref_seq_4209"	4.9646260976727	4.34746908465909	-1	1
"Pmin_ref_seq_2350"	4.96208058558717	4.34510374037614	-1	1
"Pmin_ref_seq_6737"	4.96163127539927	4.3448345232789	0	0
"Pmin_ref_seq_5218"	4.9555097054204	4.3388929717407	-1	1
"Pmin_ref_seq_7833"	4.94881290261962	4.33237611279247	0	0
"Pmin_ref_seq_9557"	4.94588199822489	4.32962507772394	0	0
"Pmin_ref_seq_3660"	4.94499344620592	4.32891632056653	-1	1
"Pmin_ref_seq_9746"	4.93953863408367	4.32364122890283	0	0
"Pmin_ref_seq_6658"	4.93346234933332	4.31774459026958	0	0
"Pmin_ref_seq_2185"	4.93027204681937	4.31473385959276	0	0
"Pmin_ref_seq_9882"	4.92055737379497	4.30519868418691	0	0
"Pmin_ref_seq_9337"	4.91824408587855	4.30306481973179	-1	1
"Pmin_ref_seq_5276"	4.91798761350663	4.30298769672517	0	0
"Pmin_ref_seq_5935"	4.91488376185778	4.3000631204068	-1	0
"Pmin_ref_seq_7569"	4.91169926290002	4.29705782280578	-1	1
"Pmin_ref_seq_5672"	4.90920749542511	4.29474518277491	0	0
"Pmin_ref_seq_1057"	4.90086209550249	4.28657883644456	-1	1
"Pmin_ref_seq_9074"	4.89685417257998	4.28274989332343	-1	0
"Pmin_ref_seq_6179"	4.8915956072808	4.27767023409553	-1	1
"Pmin_ref_seq_4997"	4.88980935021959	4.27606280943623	-1	1
"Pmin_ref_seq_8084"	4.88647706094041	4.27290927895024	0	0
"Pmin_ref_seq_4763"	4.88479397943926	4.27140488269411	-1	0
"Pmin_ref_seq_7242"	4.88458612747007	4.27137564248229	-1	1
"Pmin_ref_seq_6000"	4.87301006094014	4.25997811428248	1	-1
"Pmin_ref_seq_999"	4.87102762051606	4.25817413882162	-1	1
"Pmin_ref_seq_3381"	4.86916179773336	4.25648670769553	-1	0
"Pmin_ref_seq_415"	4.86597794091881	4.25348116929116	-1	1
"Pmin_ref_seq_884"	4.86395065225005	4.25163212584629	-1	1
"Pmin_ref_seq_425"	4.86314858495468	4.25100823064856	-1	1
"Pmin_ref_seq_7229"	4.86039609316121	4.24843383788646	-1	1
"Pmin_ref_seq_7351"	4.85996572952854	4.24818150027879	0	0
"Pmin_ref_seq_4911"	4.85793363812695	4.24632736195565	0	0
"Pmin_ref_seq_3775"	4.85531109174804	4.24388269576842	-1	1
"Pmin_ref_seq_1730"	4.85328661781206	4.24203602919701	-1	1
"Pmin_ref_seq_2797"	4.84964366252181	4.23857080850384	-1	1
"Pmin_ref_seq_256"	4.84283957614468	4.23194438401583	-1	1
"Pmin_ref_seq_1412"	4.83854082078564	4.22782321789742	0	0
"Pmin_ref_seq_533"	4.83773995495247	4.22719986871578	0	0
"Pmin_ref_seq_860"	4.8367588734602	4.22639623134524	-1	1
"Pmin_ref_seq_2325"	4.83640950938324	4.22622423891947	-1	1
"Pmin_ref_seq_4082"	4.83518604160218	4.22517807037823	-1	0
"Pmin_ref_seq_2338"	4.83376499950699	4.22393425517058	-1	1
"Pmin_ref_seq_1366"	4.83164478638596	4.22199119664385	0	0
"Pmin_ref_seq_9753"	4.82837843580199	4.21890192841989	0	-1
"Pmin_ref_seq_2919"	4.82655865408722	4.21725915688972	-1	1
"Pmin_ref_seq_6951"	4.82342705088594	4.21430449175644	-1	1
"Pmin_ref_seq_8482"	4.82293250591314	4.21398681279379	0	0
"Pmin_ref_seq_2532"	4.82098676876601	4.2122178696576	-1	1
"Pmin_ref_seq_9426"	4.82076978014141	4.21217760310336	0	0
"Pmin_ref_seq_4610"	4.81879105772388	4.21037553087411	0	-1
"Pmin_ref_seq_9134"	4.8161783850148	4.2079394365297	-1	0
"Pmin_ref_seq_5387"	4.81089412882043	4.20283168693475	-1	1
"Pmin_ref_seq_6262"	4.80879611854816	4.20091011155497	0	-1
"Pmin_ref_seq_1914"	4.80556687985475	4.19785723610537	-1	1
"Pmin_ref_seq_2756"	4.80054996987803	4.19301661778193	0	0
"Pmin_ref_seq_577"	4.79589788159383	4.18859807647372	0	-1
"Pmin_ref_seq_1295"	4.7957790598025	4.18859807647372	0	-1
"Pmin_ref_seq_9086"	4.79480200354019	4.18779709744144	-1	1
"Pmin_ref_seq_5112"	4.7934007309298	4.18657183070252	-1	1
"Pmin_ref_seq_5907"	4.79126557913904	4.18461261348248	-1	0
"Pmin_ref_seq_864"	4.78645803133038	4.17998092900156	1	-1
"Pmin_ref_seq_1698"	4.78595747518477	4.17965616499837	-1	1
"Pmin_ref_seq_8431"	4.78143282834465	4.17530723917294	0	0
"Pmin_ref_seq_8512"	4.781025558898	4.17507561967081	0	0
"Pmin_ref_seq_654"	4.77832712204701	4.17290370680661	0	0
"Pmin_ref_seq_3430"	4.77851104645702	4.17290370680661	-1	0
"Pmin_ref_seq_9625"	4.77849584193871	4.17290370680661	0	-1
"Pmin_ref_seq_329"	4.77063960759954	4.16539155859689	-1	0
"Pmin_ref_seq_2071"	4.76648679488614	4.1614140413377	0	-1
"Pmin_ref_seq_5546"	4.76624374507801	4.16134621625735	-1	1
"Pmin_ref_seq_3626"	4.76524935559689	4.16061681948319	-1	1
"Pmin_ref_seq_4873"	4.76516411079947	4.16061681948319	-1	1
"Pmin_ref_seq_776"	4.76194241266985	4.15758978226212	0	-1
"Pmin_ref_seq_5356"	4.76178711829604	4.15758978226212	-1	0
"Pmin_ref_seq_704"	4.76108452694188	4.15711492529697	-1	1
"Pmin_ref_seq_9316"	4.7609625878161	4.15711492529697	-1	1
"Pmin_ref_seq_2465"	4.75946280967099	4.15578987838813	-1	1
"Pmin_ref_seq_6362"	4.75801273989258	4.15451446957404	0	-1
"Pmin_ref_seq_7207"	4.75754129421099	4.15421761464129	0	0
"Pmin_ref_seq_1993"	4.75217512015121	4.14920041165846	0	0
"Pmin_ref_seq_8216"	4.75226738351998	4.14920041165846	0	0
"Pmin_ref_seq_244"	4.7471936098514	4.14439328179942	-1	1
"Pmin_ref_seq_4309"	4.74376780589537	4.14114178829402	-1	0
"Pmin_ref_seq_6615"	4.73365164444563	4.13119986736092	0	0
"Pmin_ref_seq_1092"	4.72972043237325	4.12761692674417	-1	1
"Pmin_ref_seq_6830"	4.72979317502138	4.12761692674417	-1	1
"Pmin_ref_seq_9264"	4.72581685466557	4.12388738008747	-1	1
"Pmin_ref_seq_9931"	4.72439453114579	4.12263901790865	0	0
"Pmin_ref_seq_2932"	4.7241893058394	4.12260768428903	-1	1
"Pmin_ref_seq_5685"	4.7225456822386	4.12113788277656	0	0
"Pmin_ref_seq_5787"	4.72086476211375	4.1196307151973	NA	0
"Pmin_ref_seq_4747"	4.71607103492871	4.11501067107073	-1	1
"Pmin_ref_seq_9499"	4.71014795334288	4.1092612031118	-1	1
"Pmin_ref_seq_5143"	4.7082871414907	4.10757393551044	-1	0
"Pmin_ref_seq_5348"	4.70608688653845	4.10554715548836	-1	1
"Pmin_ref_seq_2056"	4.70381882865063	4.10345250326541	-1	1
"Pmin_ref_seq_3552"	4.69967930571558	4.09948631678523	-1	1
"Pmin_ref_seq_5058"	4.69848364549385	4.09846392386358	-1	1
"Pmin_ref_seq_2676"	4.69522193628154	4.09537541285173	-1	0
"Pmin_ref_seq_714"	4.69467786430345	4.09500447002957	0	0
"Pmin_ref_seq_8779"	4.69406351467519	4.09456318056774	0	-1
"Pmin_ref_seq_3924"	4.6930290088372	4.09370166596163	0	0
"Pmin_ref_seq_1204"	4.69037808764029	4.09122366711697	0	0
"Pmin_ref_seq_3416"	4.68936418027716	4.09038261328125	0	0
"Pmin_ref_seq_9116"	4.68736625017112	4.08855746793257	-1	1
"Pmin_ref_seq_2684"	4.68669450557174	4.0880584393752	-1	1
"Pmin_ref_seq_6369"	4.68630121074828	4.08783779193303	0	0
"Pmin_ref_seq_9747"	4.68536380151351	4.08707296147339	0	0
"Pmin_ref_seq_9271"	4.6840699496891	4.08595161987246	-1	0
"Pmin_ref_seq_6245"	4.68066112809869	4.08271524000832	-1	1
"Pmin_ref_seq_4458"	4.67704509697425	4.07927158216731	-1	1
"Pmin_ref_seq_9137"	4.67430609545887	4.07670488554683	-1	1
"Pmin_ref_seq_5120"	4.6739102335198	4.07648126016838	-1	1
"Pmin_ref_seq_4612"	4.67031680854972	4.07306000347881	0	-1
"Pmin_ref_seq_8731"	4.66944965295842	4.07236494794203	0	0
"Pmin_ref_seq_9408"	4.66569422464551	4.0687815515117	0	0
"Pmin_ref_seq_7842"	4.66366101857331	4.06709220490474	0	0
"Pmin_ref_seq_8657"	4.66379198131942	4.06709220490474	0	0
"Pmin_ref_seq_401"	4.65775644462822	4.06135945865008	-1	1
"Pmin_ref_seq_9748"	4.65587464257799	4.05964941633391	0	0
"Pmin_ref_seq_7266"	4.65568559762956	4.05963206321689	-1	0
"Pmin_ref_seq_2747"	4.65080374952232	4.05492183909209	-1	1
"Pmin_ref_seq_7304"	4.64825170890837	4.0525413546652	-1	0
"Pmin_ref_seq_309"	4.64794784111088	4.05240897531294	-1	1
"Pmin_ref_seq_4580"	4.64358105555176	4.0482136105107	-1	0
"Pmin_ref_seq_3848"	4.64280719172736	4.04761109980823	-1	1
"Pmin_ref_seq_9311"	4.63946044448851	4.04443563810972	-1	1
"Pmin_ref_seq_1347"	4.63821372063749	4.04338652549111	-1	1
"Pmin_ref_seq_5622"	4.63806896332091	4.04338652549111	-1	1
"Pmin_ref_seq_6160"	4.63142204924333	4.03691069452857	-1	1
"Pmin_ref_seq_6947"	4.62943861223517	4.03509827326663	-1	1
"Pmin_ref_seq_3169"	4.62540900310024	4.03123961256213	-1	0
"Pmin_ref_seq_3061"	4.62277986910468	4.02878135973418	0	-1
"Pmin_ref_seq_3144"	4.62130534799953	4.02747765258675	0	0
"Pmin_ref_seq_383"	4.61789302375984	4.02423607514773	-1	1
"Pmin_ref_seq_3780"	4.60935511486265	4.01586884594694	0	0
"Pmin_ref_seq_447"	4.59624850040154	4.00293284413069	0	-1
"Pmin_ref_seq_9363"	4.59573469646976	4.00258958584489	-1	1
"Pmin_ref_seq_9258"	4.5911864668451	3.99821183491993	-1	0
