"GeneIDs"	"GL_LPV"	"Corr. GL_LPV"	"Infected_fem"	"Infected_male"
"Pmin_ref_seq_9178"	4.86371653210935	3.92486250520915	0	0
"Pmin_ref_seq_9707"	4.85356414639124	3.91508793115637	0	0
"Pmin_ref_seq_9663"	4.84774406565929	3.9096453337006	0	-1
"Pmin_ref_seq_6662"	4.84571523471989	3.9079936582186	0	0
"Pmin_ref_seq_7317"	4.83517275997934	3.89782801168555	0	0
"Pmin_ref_seq_9957"	4.83223626173674	3.89526801496797	0	0
"Pmin_ref_seq_6969"	4.82800914980479	3.89141707844447	0	0
"Pmin_ref_seq_5126"	4.82036646040734	3.88415023890336	0	0
"Pmin_ref_seq_1236"	4.81530558833397	3.87946489169723	0	0
"Pmin_ref_seq_1009"	4.81188721362249	3.87642171742543	0	-1
"Pmin_ref_seq_6776"	4.80675428844288	3.87166366881799	0	0
"Pmin_ref_seq_2498"	4.80292439940053	3.86820833303896	-1	0
"Pmin_ref_seq_3895"	4.79731161642423	3.86296978057432	0	0
"Pmin_ref_seq_5284"	4.78051502062384	3.84654709308967	0	0
"Pmin_ref_seq_215"	4.76799412636128	3.83439978550124	-1	1
"Pmin_ref_seq_4452"	4.76136625342803	3.82878575889562	0	0
"Pmin_ref_seq_5356"	4.76178711829604	3.82878575889562	-1	0
"Pmin_ref_seq_6481"	4.76126126406111	3.82878575889562	0	0
"Pmin_ref_seq_8917"	4.7590026309631	3.82689943141999	-1	1
"Pmin_ref_seq_5976"	4.75839031981854	3.82665910700643	0	-1
"Pmin_ref_seq_6180"	4.75454082536908	3.82318128094244	0	0
"Pmin_ref_seq_750"	4.75102060042895	3.82003240658663	0	0
"Pmin_ref_seq_9049"	4.71662156143542	3.7860044009193	-1	1
"Pmin_ref_seq_9701"	4.70068255467985	3.77043611077344	-1	1
"Pmin_ref_seq_4441"	4.69695153690478	3.76707549343183	0	0
"Pmin_ref_seq_7023"	4.68883262052538	3.7593266618485	0	0
"Pmin_ref_seq_8977"	4.68826595757342	3.75912976859269	1	-1
"Pmin_ref_seq_9805"	4.68492677803061	3.75616004418225	0	0
"Pmin_ref_seq_4580"	4.64358105555176	3.71518346280671	-1	0
"Pmin_ref_seq_5622"	4.63806896332091	3.7100401981835	-1	1
"Pmin_ref_seq_3723"	4.62807885528311	3.70074794198894	0	0
"Pmin_ref_seq_9853"	4.6280399902713	3.70074794198894	0	0
"Pmin_ref_seq_9549"	4.62641235482499	3.69948819685002	0	0
"Pmin_ref_seq_4002"	4.61762060873541	3.69106402969216	0	0
"Pmin_ref_seq_5142"	4.60814890901641	3.68195959805585	0	0
"Pmin_ref_seq_5523"	4.60209566879665	3.67627331559506	-1	1
"Pmin_ref_seq_3799"	4.60032076339933	3.67486505815696	0	0
"Pmin_ref_seq_5986"	4.59665919444213	3.67156982788189	0	0
"Pmin_ref_seq_1309"	4.59136292082587	3.66663958419198	0	0
"Pmin_ref_seq_7932"	4.58823992410424	3.66388230916093	-1	1
"Pmin_ref_seq_821"	4.58410178384109	3.6601095828713	0	0
"Pmin_ref_seq_9149"	4.58320774619126	3.65958065199531	-1	0
"Pmin_ref_seq_1165"	4.57618301379846	3.65292071969275	0	0
"Pmin_ref_seq_5389"	4.5663905358267	3.64349273564243	0	0
"Pmin_ref_seq_6386"	4.56586329956033	3.64332968764219	0	0
"Pmin_ref_seq_7139"	4.5587755397319	3.63660581093676	-1	1
"Pmin_ref_seq_5143"	4.55101386468086	3.62920771437654	0	0
"Pmin_ref_seq_953"	4.54388915701268	3.62244628107659	0	0
"Pmin_ref_seq_3394"	4.54040178880884	3.61932188362677	-1	1
"Pmin_ref_seq_1272"	4.53982078888656	3.61910355135137	0	0
"Pmin_ref_seq_6111"	4.5362984217603	3.61594354927067	0	0
"Pmin_ref_seq_2866"	4.52937735994909	3.60938455040823	0	0
"Pmin_ref_seq_8222"	4.52496392180483	3.60533287361925	0	0
"Pmin_ref_seq_7482"	4.49812396382154	3.57885437589977	0	0
"Pmin_ref_seq_9251"	4.49686182281626	3.57795339456762	-1	0
"Pmin_ref_seq_6498"	4.48717982811395	3.56863225944727	0	-1
"Pmin_ref_seq_1296"	4.47268359650991	3.55449658783231	0	0
"Pmin_ref_seq_2708"	4.46679293918411	3.54896619139976	0	0
"Pmin_ref_seq_9854"	4.46066827154919	3.54320148605805	0	0
"Pmin_ref_seq_6294"	4.46015358203997	3.5430464607366	0	0
"Pmin_ref_seq_6162"	4.44991284371973	3.5335153531859	0	0
"Pmin_ref_seq_7231"	4.44990403845793	3.5335153531859	0	0
"Pmin_ref_seq_8028"	4.44545153353056	3.52942162108512	0	0
"Pmin_ref_seq_7792"	4.44407112453366	3.52839968877544	0	0
"Pmin_ref_seq_1142"	4.44320400175321	3.5278907470313	0	0
"Pmin_ref_seq_5529"	4.44235636758462	3.52740099873537	0	0
"Pmin_ref_seq_9130"	4.43679440816329	3.52219663050913	0	0
"Pmin_ref_seq_3176"	4.43041161066823	3.51617113001646	0	0
"Pmin_ref_seq_8302"	4.42636399879029	3.51248052143187	1	0
"Pmin_ref_seq_3781"	4.42333769243305	3.50981092514142	-1	0
"Pmin_ref_seq_5071"	4.4112537760755	3.4980834261054	0	0
"Pmin_ref_seq_9028"	4.40844375321085	3.49562952829711	0	0
"Pmin_ref_seq_2242"	4.40546586724169	3.49300747559808	0	0
"Pmin_ref_seq_1818"	4.39841341734378	3.48631056766183	-1	1
"Pmin_ref_seq_6977"	4.38947776701664	3.47773016846444	0	0
"Pmin_ref_seq_5536"	4.37935622842849	3.46796359064955	0	0
"Pmin_ref_seq_358"	4.37619235055239	3.46515438366445	-1	0
"Pmin_ref_seq_5149"	4.37416187671868	3.46347829131259	0	0
"Pmin_ref_seq_742"	4.36855793796864	3.45822844510716	-1	0
"Pmin_ref_seq_4528"	4.36425507385442	3.45427938507108	-1	1
"Pmin_ref_seq_5678"	4.35582042689686	3.44619825419483	0	0
"Pmin_ref_seq_3189"	4.35041541881843	3.44147049769851	0	0
"Pmin_ref_seq_4763"	4.35038650035568	3.44147049769851	-1	0
"Pmin_ref_seq_975"	4.34742088477477	3.43885753701469	0	0
"Pmin_ref_seq_7063"	4.3429392094154	3.43472823042264	-1	1
"Pmin_ref_seq_9746"	4.32569552889979	3.41783663300853	0	0
"Pmin_ref_seq_1611"	4.32095673932892	3.41344964133612	-1	1
"Pmin_ref_seq_4354"	4.31835870838352	3.41120312354783	0	0
"Pmin_ref_seq_6932"	4.31494967488874	3.40814531892938	-1	1
"Pmin_ref_seq_5586"	4.30673232967184	3.40027891876745	0	0
"Pmin_ref_seq_9319"	4.29185255565958	3.38574980644716	0	0
"Pmin_ref_seq_227"	4.28314738645296	3.37739501602671	-1	0
"Pmin_ref_seq_4050"	4.27678342351862	3.37138114942887	0	0
"Pmin_ref_seq_9840"	4.27622433532577	3.37117187557785	-1	1
"Pmin_ref_seq_484"	4.27058338691808	3.36588045997124	-1	0
"Pmin_ref_seq_4046"	4.26815447889683	3.36380080366315	0	0
"Pmin_ref_seq_8104"	4.26585754329674	3.36185283914001	0	0
"Pmin_ref_seq_5458"	4.25738270861816	3.35372669535283	NA	0
"Pmin_ref_seq_4575"	4.25459041952367	3.35128281741373	0	0
"Pmin_ref_seq_218"	4.25338724552737	3.35042777528529	0	0
"Pmin_ref_seq_9500"	4.24454560951721	3.34193399230286	0	0
"Pmin_ref_seq_3331"	4.24175679909072	3.33949275651029	-1	1
"Pmin_ref_seq_2015"	4.2396099358331	3.33769318993803	-1	1
"Pmin_ref_seq_1705"	4.23791056807321	3.33634084135914	-1	1
"Pmin_ref_seq_1781"	4.23202954121071	3.33080655661637	0	0
"Pmin_ref_seq_9649"	4.22793043760698	3.32705391851319	0	0
"Pmin_ref_seq_7554"	4.22328394971357	3.32275361994214	0	0
"Pmin_ref_seq_5371"	4.22233756532356	3.32253498249046	0	0
"Pmin_ref_seq_7359"	4.22207928790487	3.32253498249046	-1	1
"Pmin_ref_seq_9501"	4.22202839696969	3.32253498249046	0	0
"Pmin_ref_seq_3162"	4.21833361487936	3.31918528939874	0	0
"Pmin_ref_seq_9812"	4.21332358701237	3.31452007654145	0	0
"Pmin_ref_seq_4149"	4.2010902064751	3.3026312374597	-1	1
"Pmin_ref_seq_5518"	4.19692254714067	3.2988078464603	0	0
"Pmin_ref_seq_2585"	4.19438722546643	3.29661652043327	0	0
"Pmin_ref_seq_7873"	4.19228194815397	3.29485496651185	0	0
"Pmin_ref_seq_6248"	4.19156358457275	3.2944800544961	1	-1
"Pmin_ref_seq_7261"	4.1891972243819	3.29245687447475	-1	1
"Pmin_ref_seq_8371"	4.18545045000097	3.28905300929592	1	-1
"Pmin_ref_seq_4194"	4.17377550583698	3.27772070379421	0	0
"Pmin_ref_seq_897"	4.17020903367162	3.27449660017784	0	0
"Pmin_ref_seq_2991"	4.16874713111204	3.27337679647951	0	0
"Pmin_ref_seq_4094"	4.16009956822854	3.26507106319407	-1	1
"Pmin_ref_seq_3018"	4.15423180055517	3.25954485627908	0	0
"Pmin_ref_seq_2602"	4.15168718137061	3.25734152943578	0	0
"Pmin_ref_seq_7904"	4.15092215631636	3.25691752872721	0	0
"Pmin_ref_seq_7551"	4.14772874553661	3.2540648747181	0	0
"Pmin_ref_seq_6436"	4.13498620303347	3.24166282183013	0	0
"Pmin_ref_seq_1342"	4.12612509358861	3.23314193526354	0	0
"Pmin_ref_seq_7522"	4.12460221602422	3.23195901425811	0	0
"Pmin_ref_seq_4846"	4.12424089058355	3.23193737947372	0	0
"Pmin_ref_seq_2458"	4.11339672256618	3.22143263662556	0	0
"Pmin_ref_seq_9814"	4.10837740193453	3.21675247609073	0	0
"Pmin_ref_seq_2918"	4.10297223080972	3.21202483159616	0	0
"Pmin_ref_seq_4599"	4.10317232914498	3.21202483159616	0	0
"Pmin_ref_seq_1517"	4.09413932950297	3.20353029764732	0	0
"Pmin_ref_seq_234"	4.08613203511918	3.19586110719801	0	0
"Pmin_ref_seq_3874"	4.08066693155372	3.19073384455344	0	0
"Pmin_ref_seq_2160"	4.07772814612886	3.18813263744476	0	0
"Pmin_ref_seq_719"	4.0720127192316	3.18275452666691	0	0
"Pmin_ref_seq_5535"	4.06893754933898	3.1800164111039	-1	0
"Pmin_ref_seq_1117"	4.06549513658257	3.17691079129334	0	0
"Pmin_ref_seq_9851"	4.06193032166965	3.17368250834759	0	0
"Pmin_ref_seq_9481"	4.05599560984264	3.16808406791322	0	0
"Pmin_ref_seq_854"	4.05343813668363	3.16586260597554	0	0
"Pmin_ref_seq_1508"	4.05119751990157	3.16395774064576	0	0
"Pmin_ref_seq_711"	4.04598995646167	3.15908566929046	0	0
"Pmin_ref_seq_7434"	4.04320946846911	3.15664041441519	-1	0
"Pmin_ref_seq_968"	4.03584354118892	3.14960946168451	0	0
"Pmin_ref_seq_5469"	4.02354747157003	3.13764810844589	0	0
"Pmin_ref_seq_9135"	4.02052692385552	3.13496201934006	0	0
"Pmin_ref_seq_8345"	4.01425686723344	3.12902616395179	0	0
"Pmin_ref_seq_6695"	4.00939426737454	3.12449750834764	0	0
"Pmin_ref_seq_4262"	4.00605959516896	3.12149652381265	0	0
"Pmin_ref_seq_9183"	4.0032887202241	3.1190590803482	-1	1
"Pmin_ref_seq_5467"	3.98115860465958	3.097262140467	0	0
"Pmin_ref_seq_9027"	3.97567331182423	3.09210976791005	0	0
"Pmin_ref_seq_4096"	3.96673701599152	3.08350613734209	-1	1
"Pmin_ref_seq_9973"	3.96534807523383	3.08244960722588	-1	1
"Pmin_ref_seq_7968"	3.95981345856774	3.0772471469675	0	0
"Pmin_ref_seq_2175"	3.95629402783999	3.07405961880226	0	0
"Pmin_ref_seq_442"	3.95463855657548	3.07273579664276	0	0
"Pmin_ref_seq_9140"	3.95416253021042	3.07259116631202	0	0
"Pmin_ref_seq_5175"	3.93948603886181	3.05824581831296	0	0
"Pmin_ref_seq_2827"	3.92707553432186	3.04616620482285	0	0
"Pmin_ref_seq_8695"	3.9177821393255	3.03720344896078	0	0
"Pmin_ref_seq_2829"	3.91434019606623	3.03425183765509	-1	0
"Pmin_ref_seq_5494"	3.91417000396564	3.03425183765509	0	0
"Pmin_ref_seq_7617"	3.91007515761205	3.03048687698535	0	0
"Pmin_ref_seq_2756"	3.90883313478921	3.02957448945872	0	0
"Pmin_ref_seq_8158"	3.90729224110155	3.02836298105943	0	0
"Pmin_ref_seq_4373"	3.90285238716782	3.02425226278518	-1	1
"Pmin_ref_seq_872"	3.8966065722471	3.01833533427314	0	0
"Pmin_ref_seq_8616"	3.88885547714907	3.01091287671021	0	0
"Pmin_ref_seq_2348"	3.88730670498016	3.00969249357918	0	-1
"Pmin_ref_seq_3536"	3.88370569230863	3.00641962182383	0	0
"Pmin_ref_seq_979"	3.87225018011485	2.99561964859512	0	0
"Pmin_ref_seq_5675"	3.87254515670665	2.99561964859512	0	0
"Pmin_ref_seq_271"	3.87070559553395	2.9944024628099	0	0
"Pmin_ref_seq_7757"	3.86651073803577	2.99053475747928	0	0
"Pmin_ref_seq_5243"	3.86227591319153	2.98693837318583	0	0
"Pmin_ref_seq_7256"	3.86226078780723	2.98693837318583	-1	1
"Pmin_ref_seq_3337"	3.85739494761939	2.98272511686519	0	0
"Pmin_ref_seq_6194"	3.85752652102567	2.98272511686519	0	0
"Pmin_ref_seq_144"	3.85607833898273	2.98173443280811	0	0
"Pmin_ref_seq_2039"	3.85107193993751	2.97705371392955	0	0
"Pmin_ref_seq_3780"	3.84520687485703	2.97151408496914	0	0
"Pmin_ref_seq_398"	3.83959356711883	2.96622596966987	0	-1
"Pmin_ref_seq_6190"	3.83556112776894	2.96251847944243	-1	1
"Pmin_ref_seq_6550"	3.83105173997731	2.95833379782063	0	0
"Pmin_ref_seq_9528"	3.83059186995541	2.95819839137893	0	0
"Pmin_ref_seq_5576"	3.83018472596915	2.95811546874548	-1	0
"Pmin_ref_seq_3804"	3.82939824108718	2.9576529633503	-1	0
"Pmin_ref_seq_6729"	3.82611098001685	2.95468944026133	0	0
"Pmin_ref_seq_4436"	3.82367033421143	2.95257229129166	0	0
"Pmin_ref_seq_4112"	3.82140932397914	2.95063453710846	0	0
"Pmin_ref_seq_1351"	3.8188356863646	2.94881931936447	0	0
"Pmin_ref_seq_4796"	3.8186398715234	2.94881931936447	0	0
"Pmin_ref_seq_6102"	3.81862577922997	2.94881931936447	0	0
"Pmin_ref_seq_7429"	3.81732840696478	2.9478442435756	0	0
"Pmin_ref_seq_7734"	3.81687966333294	2.94771755741636	0	-1
"Pmin_ref_seq_1088"	3.81226850903655	2.94373406230456	0	0
"Pmin_ref_seq_5614"	3.81225276887101	2.94373406230456	0	0
"Pmin_ref_seq_2887"	3.796630569499	2.92843320551613	0	0
"Pmin_ref_seq_2854"	3.79038353694303	2.92250727795217	-1	1
"Pmin_ref_seq_1177"	3.78589854098506	2.9183431497457	0	0
"Pmin_ref_seq_1178"	3.78482047953099	2.91758571915293	0	0
"Pmin_ref_seq_9134"	3.7777788354399	2.91086446938246	0	0
"Pmin_ref_seq_2411"	3.76934736200848	2.903067608436	0	0
"Pmin_ref_seq_2644"	3.76934189408001	2.903067608436	0	0
"Pmin_ref_seq_1977"	3.76768664343887	2.90173204458288	0	0
"Pmin_ref_seq_9236"	3.76488750774307	2.8992523605248	0	0
"Pmin_ref_seq_5632"	3.76264654275683	2.89733061237168	0	0
"Pmin_ref_seq_9747"	3.76148170431811	2.8964847563064	0	0
"Pmin_ref_seq_9348"	3.75669533822919	2.89201713847538	0	0
"Pmin_ref_seq_9979"	3.75414644411121	2.88978675884318	0	0
"Pmin_ref_seq_4237"	3.7508741536588	2.88683274944709	0	0
"Pmin_ref_seq_1502"	3.74939695692754	2.88567360068457	0	0
"Pmin_ref_seq_9885"	3.74836312073803	2.88495757971736	0	0
"Pmin_ref_seq_1148"	3.74124173193628	2.87815377373189	0	0
"Pmin_ref_seq_4801"	3.72962500426989	2.8668543968154	0	0
"Pmin_ref_seq_3383"	3.72736096987695	2.86490748144487	0	0
"Pmin_ref_seq_5396"	3.72304753276872	2.86091093196975	0	0
"Pmin_ref_seq_8079"	3.72197842880559	2.86015848458784	0	0
"Pmin_ref_seq_1014"	3.72052028949649	2.85901677114476	0	0
"Pmin_ref_seq_383"	3.71828691354645	2.8570995906815	0	1
"Pmin_ref_seq_4152"	3.70908031983338	2.84820896241117	0	0
"Pmin_ref_seq_7439"	3.70856641877585	2.84801079708686	0	0
"Pmin_ref_seq_7254"	3.70485226093617	2.84461214560461	0	0
"Pmin_ref_seq_9882"	3.70313611124191	2.84321127322503	0	0
"Pmin_ref_seq_7914"	3.69046350683084	2.8308537174182	-1	0
"Pmin_ref_seq_43"	3.68832916338754	2.82903419420029	0	0
"Pmin_ref_seq_3431"	3.68003712065857	2.82105674364871	0	0
"Pmin_ref_seq_3207"	3.67404107288232	2.81537506033201	0	0
"Pmin_ref_seq_7248"	3.67071769911261	2.81236582363344	-1	0
"Pmin_ref_seq_5230"	3.66579977046238	2.80776180499464	0	0
"Pmin_ref_seq_1364"	3.66231968260845	2.80459540042043	0	0
"Pmin_ref_seq_6915"	3.66052148745335	2.80311066214065	0	0
"Pmin_ref_seq_9544"	3.65900040126725	2.80190280675205	-1	1
"Pmin_ref_seq_1847"	3.65773592890822	2.80095133943857	0	0
"Pmin_ref_seq_9373"	3.65514029405462	2.79866848420375	0	0
"Pmin_ref_seq_3286"	3.65478585477956	2.79862659944517	0	1
"Pmin_ref_seq_1868"	3.65419135123689	2.79834442564045	0	0
"Pmin_ref_seq_2308"	3.64847233298713	2.79293751267318	0	0
"Pmin_ref_seq_835"	3.64776215687819	2.79253921771367	0	0
"Pmin_ref_seq_4446"	3.64398756088284	2.78907627905635	0	0
"Pmin_ref_seq_7946"	3.64044562076832	2.78584577278945	-1	1
"Pmin_ref_seq_8998"	3.63435944780294	2.78007081050159	0	0
"Pmin_ref_seq_9060"	3.62364912491902	2.76967147544471	0	0
"Pmin_ref_seq_7689"	3.62091572848973	2.76724884431091	0	-1
"Pmin_ref_seq_4321"	3.62032608624233	2.76696974514567	-1	1
"Pmin_ref_seq_9046"	3.61869286716304	2.76564684725279	0	0
"Pmin_ref_seq_5109"	3.61523823751399	2.76250231721128	0	0
"Pmin_ref_seq_9763"	3.61412111000874	2.7616950680509	0	0
"Pmin_ref_seq_4042"	3.61099602747692	2.75918907968222	0	0
"Pmin_ref_seq_5719"	3.61130522733466	2.75918907968222	-1	1
"Pmin_ref_seq_2558"	3.60690960856354	2.75541187721615	0	0
"Pmin_ref_seq_7352"	3.59514221320676	2.74395347830208	0	0
"Pmin_ref_seq_5856"	3.59134977802566	2.74046981987192	0	0
"Pmin_ref_seq_8071"	3.58842330014638	2.73785189936399	0	0
"Pmin_ref_seq_1767"	3.58738661008378	2.73712354760465	0	0
"Pmin_ref_seq_5695"	3.58455482639559	2.73490778456146	0	0
"Pmin_ref_seq_7778"	3.58458764462511	2.73490778456146	0	0
"Pmin_ref_seq_6302"	3.58005575946483	2.73071640059213	0	0
"Pmin_ref_seq_7269"	3.57876218572501	2.72973029198509	0	0
"Pmin_ref_seq_2369"	3.57650392492726	2.72808630919909	0	0
"Pmin_ref_seq_9505"	3.57670596950495	2.72808630919909	0	0
"Pmin_ref_seq_3555"	3.5710472546758	2.72293645244107	0	0
"Pmin_ref_seq_414"	3.57050890045129	2.72270469511027	0	0
"Pmin_ref_seq_8657"	3.55936486664884	2.7118670419074	0	0
"Pmin_ref_seq_6709"	3.55884556876305	2.71165390863204	0	0
"Pmin_ref_seq_5618"	3.55581169490575	2.70892598370032	0	0
"Pmin_ref_seq_4292"	3.550127531589	2.70354755392798	0	0
"Pmin_ref_seq_1878"	3.54836738147539	2.70209292228065	0	0
"Pmin_ref_seq_6173"	3.54360300118392	2.69763384567972	0	0
"Pmin_ref_seq_2653"	3.52920912947927	2.68354506319163	-1	0
"Pmin_ref_seq_6359"	3.5264050381297	2.68104584688574	0	0
"Pmin_ref_seq_340"	3.52210255934412	2.67704802927148	0	0
"Pmin_ref_seq_6834"	3.52147098172516	2.67672089925132	0	0
"Pmin_ref_seq_5593"	3.52044127718131	2.67599542903298	-1	1
"Pmin_ref_seq_1116"	3.51913324363323	2.67499141683571	0	0
"Pmin_ref_seq_3921"	3.51434401449539	2.67080959266668	0	1
"Pmin_ref_seq_7578"	3.51449487227934	2.67080959266668	0	0
"Pmin_ref_seq_9928"	3.51253742387629	2.66930638625964	0	0
"Pmin_ref_seq_5220"	3.5110498680978	2.66812200290666	0	0
"Pmin_ref_seq_7838"	3.50825038299911	2.6656254787424	0	0
"Pmin_ref_seq_3291"	3.50476939103272	2.66244723651425	0	0
"Pmin_ref_seq_4768"	3.50269172395136	2.66067210826916	-1	0
"Pmin_ref_seq_474"	3.49213859880899	2.65042131135473	0	0
"Pmin_ref_seq_5509"	3.49119446172139	2.65008120006951	0	0
"Pmin_ref_seq_9702"	3.49139428824821	2.65008120006951	0	0
"Pmin_ref_seq_2198"	3.48987042075647	2.64905885726324	0	0
"Pmin_ref_seq_4309"	3.47502331746784	2.63451324269335	0	0
"Pmin_ref_seq_5502"	3.47118018686157	2.63127246236658	0	0
"Pmin_ref_seq_9001"	3.47127509194114	2.63127246236658	0	0
"Pmin_ref_seq_4986"	3.46803717718842	2.62843031483355	0	0
"Pmin_ref_seq_1446"	3.4668797878008	2.62757357930488	0	1
"Pmin_ref_seq_9937"	3.46386004735615	2.62485428472617	0	0
"Pmin_ref_seq_7973"	3.45701718483283	2.61831166036339	-1	1
"Pmin_ref_seq_853"	3.45607700874804	2.61767151502068	0	0
"Pmin_ref_seq_310"	3.45554898555276	2.61744331543545	0	0
"Pmin_ref_seq_1390"	3.44999706586602	2.61219101251251	-1	0
"Pmin_ref_seq_9084"	3.44094544347107	2.60343880032032	-1	1
"Pmin_ref_seq_790"	3.42808912253565	2.59088168331124	0	0
"Pmin_ref_seq_1134"	3.41986083200175	2.58295239071128	0	0
"Pmin_ref_seq_6879"	3.4181648728275	2.58155522376203	-1	1
"Pmin_ref_seq_9085"	3.41776301593296	2.5814519536664	0	0
"Pmin_ref_seq_728"	3.40571755566419	2.57000305184569	0	0
"Pmin_ref_seq_1305"	3.40588419349984	2.57000305184569	0	0
"Pmin_ref_seq_4957"	3.40278838218539	2.56737185057886	0	0
"Pmin_ref_seq_4232"	3.400424048585	2.56530528488997	0	0
"Pmin_ref_seq_325"	3.39774218756482	2.56338411034513	0	0
"Pmin_ref_seq_4118"	3.39761079331178	2.56338411034513	0	0
"Pmin_ref_seq_5708"	3.39813852174234	2.56338411034513	1	0
"Pmin_ref_seq_1703"	3.39433795583597	2.56070497696986	0	0
"Pmin_ref_seq_3169"	3.39450887182082	2.56070497696986	0	0
"Pmin_ref_seq_6966"	3.39260203568701	2.55926560478866	0	0
"Pmin_ref_seq_7340"	3.39133323884788	2.5582931535645	0	0
"Pmin_ref_seq_6489"	3.39075191294483	2.55800797119963	0	0
"Pmin_ref_seq_3144"	3.38335254791704	2.5509045479086	0	0
"Pmin_ref_seq_9608"	3.38234770644269	2.55019544664446	0	0
"Pmin_ref_seq_8063"	3.37333208473895	2.54147536389864	-1	1
"Pmin_ref_seq_5554"	3.36471680427635	2.5331554214154	0	0
"Pmin_ref_seq_8397"	3.36188240861267	2.53061616302566	0	0
"Pmin_ref_seq_4011"	3.35472128002161	2.52374997127575	0	0
"Pmin_ref_seq_3660"	3.35390453783183	2.52328805481062	0	1
"Pmin_ref_seq_7094"	3.35367009008493	2.52328805481062	0	0
"Pmin_ref_seq_8087"	3.34632046312753	2.51623276502607	0	0
"Pmin_ref_seq_350"	3.34300935594891	2.51321579567237	-1	1
"Pmin_ref_seq_1576"	3.34211753777887	2.51261791624919	0	0
"Pmin_ref_seq_9307"	3.33643412219328	2.50722824060169	0	0
"Pmin_ref_seq_7455"	3.33327668682914	2.50436434663561	0	0
"Pmin_ref_seq_6125"	3.3314361895087	2.50281719244142	0	0
"Pmin_ref_seq_4929"	3.32906861073236	2.50074275878718	0	0
"Pmin_ref_seq_527"	3.32537327516163	2.49734037060153	0	0
"Pmin_ref_seq_3344"	3.32285448969087	2.49519744142027	-1	1
"Pmin_ref_seq_7300"	3.32264504335553	2.49519744142027	-1	0
"Pmin_ref_seq_5215"	3.32210074646551	2.49494550030158	0	0
"Pmin_ref_seq_970"	3.31763500325559	2.49116733670538	0	0
"Pmin_ref_seq_4061"	3.31783763566059	2.49116733670538	0	0
"Pmin_ref_seq_7283"	3.31744669454169	2.49116733670538	0	0
"Pmin_ref_seq_2690"	3.31552712731102	2.48953934013481	0	0
"Pmin_ref_seq_6153"	3.30948289964321	2.48378648750772	0	0
"Pmin_ref_seq_3899"	3.30899692269543	2.48359169024359	0	0
"Pmin_ref_seq_7957"	3.30822292120534	2.48310867334188	0	0
"Pmin_ref_seq_5828"	3.3070120205538	2.4821885624447	0	0
"Pmin_ref_seq_481"	3.30046052459265	2.47592766166461	0	0
"Pmin_ref_seq_6247"	3.29982687575886	2.47558441369882	-1	0
"Pmin_ref_seq_1306"	3.29783945438453	2.4738871991391	0	0
"Pmin_ref_seq_8439"	3.29587827244305	2.47221603021801	0	0
"Pmin_ref_seq_2266"	3.29335545852104	2.46998303578083	0	0
"Pmin_ref_seq_569"	3.29199414878481	2.46891135225201	0	0
"Pmin_ref_seq_4001"	3.29089734722211	2.46839322430177	0	0
"Pmin_ref_seq_5932"	3.29107439688627	2.46839322430177	0	0
"Pmin_ref_seq_76"	3.28475799568762	2.46254292068605	1	-1
"Pmin_ref_seq_7872"	3.28308867103273	2.46116245169986	0	0
"Pmin_ref_seq_364"	3.2816882989391	2.46005074328048	0	0
"Pmin_ref_seq_2182"	3.28006060140336	2.45871151767956	0	0
"Pmin_ref_seq_6298"	3.26544503918672	2.44438423591287	0	0
"Pmin_ref_seq_958"	3.26461327676627	2.44384056271154	0	0
"Pmin_ref_seq_2342"	3.26165863922162	2.44117382340873	0	0
"Pmin_ref_seq_7985"	3.25897982411623	2.43878271582091	0	0
"Pmin_ref_seq_7385"	3.2580183376067	2.43810874635724	0	0
"Pmin_ref_seq_9837"	3.25390547638684	2.43428321196355	0	0
"Pmin_ref_seq_8547"	3.24917016806791	2.42983504050261	0	0
"Pmin_ref_seq_9935"	3.24600242214632	2.42695424172189	0	0
"Pmin_ref_seq_7862"	3.24454663776809	2.42607178347564	0	0
"Pmin_ref_seq_9269"	3.24482301115604	2.42607178347564	-1	1
"Pmin_ref_seq_9010"	3.24214921150895	2.42396073670719	0	0
"Pmin_ref_seq_7811"	3.23975521815076	2.42185293412173	0	0
"Pmin_ref_seq_8726"	3.23928576308724	2.42166948136154	0	0
"Pmin_ref_seq_5664"	3.23153921544778	2.41420874780407	1	-1
"Pmin_ref_seq_5264"	3.22934357234644	2.41229873081095	0	-1
"Pmin_ref_seq_374"	3.22645042185139	2.41083089988177	-1	1
"Pmin_ref_seq_1888"	3.22645468504704	2.41083089988177	0	0
"Pmin_ref_seq_5248"	3.22665907082404	2.41083089988177	0	0
"Pmin_ref_seq_6210"	3.22747142224208	2.41083089988177	0	0
"Pmin_ref_seq_7119"	3.22648556837035	2.41083089988177	0	1
"Pmin_ref_seq_6828"	3.2207951912068	2.40546017267474	0	0
"Pmin_ref_seq_6241"	3.21805835542219	2.40300765407338	0	0
"Pmin_ref_seq_4681"	3.21335385312518	2.39858728294901	0	0
"Pmin_ref_seq_1600"	3.20610102808651	2.39161840331562	0	0
"Pmin_ref_seq_7979"	3.20425234864534	2.39005348375511	0	0
"Pmin_ref_seq_5633"	3.20079642430807	2.38688113401617	0	0
"Pmin_ref_seq_3946"	3.19824964947372	2.38461774873961	-1	1
"Pmin_ref_seq_7537"	3.19442973872756	2.38108104275203	0	0
